log_name,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,4(N)_q(N)_Hirshfeld,Density of all electrons_N_4(N),Density of Alpha electrons_N_4(N),Density of Beta electrons_N_4(N),Lagrangian kinetic energy G(r)_N_4(N),Hamiltonian kinetic energy K(r)_N_4(N),Potential energy density V(r)_N_4(N),Energy density E(r) or H(r)_N_4(N),Laplacian of electron density_N_4(N),Electron localization function (ELF)_N_4(N),Localized orbital locator (LOL)_N_4(N),Local information entropy_N_4(N),Sign(lambda2)*rho_N_4(N),Sign(lambda2)*rho with promolecular approximation_N_4(N),Average local ionization energy (ALIE)_N_4(N),Delta-g (under promolecular approximation)_N_4(N),Delta-g (under Hirshfeld partition)_N_4(N),ESP from nuclear charges_N_4(N),ESP from electrons_N_4(N),Total ESP_N_4(N),4(N)_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,4(N)_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,4(N)_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,4(N)_Avg_q(N)_neighbors_Hirshfeld,4(N)_Std_q(N)_neighbors_Hirshfeld,4(N)_Abs_Diff_q(N)_Hirshfeld,4(N)_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,4(N)_Num_neighbors_Hirshfeld,4(N)_Entropy_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_Hirshfeld,sum_frag_Density of all electrons_N,sum_frag_Density of Alpha electrons_N,sum_frag_Density of Beta electrons_N,sum_frag_Lagrangian kinetic energy G(r)_N,sum_frag_Hamiltonian kinetic energy K(r)_N,sum_frag_Potential energy density V(r)_N,sum_frag_Energy density E(r) or H(r)_N,sum_frag_Laplacian of electron density_N,sum_frag_Electron localization function (ELF)_N,sum_frag_Localized orbital locator (LOL)_N,sum_frag_Local information entropy_N,sum_frag_Sign(lambda2)*rho_N,sum_frag_Sign(lambda2)*rho with promolecular approximation_N,sum_frag_Average local ionization energy (ALIE)_N,sum_frag_Delta-g (under promolecular approximation)_N,sum_frag_Delta-g (under Hirshfeld partition)_N,sum_frag_ESP from nuclear charges_N,sum_frag_ESP from electrons_N,sum_frag_Total ESP_N,sum_frag_q(N)_div_Sum_q(N)_neighbors_Hirshfeld,sum_frag_q(N)_res_Sum_q(N)_neighbors_Hirshfeld,sum_frag_Sum_q(N)_neighbors_div_q(N)_Hirshfeld,sum_frag_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Std_q(N)_neighbors_Hirshfeld,sum_frag_Abs_Diff_q(N)_Hirshfeld,sum_frag_q(N)_x_Avg_q(N)_neighbors_Hirshfeld,sum_frag_Num_neighbors_Hirshfeld,sum_frag_Entropy_q(N)_neighbors_Hirshfeld,G_div_V_N_4(N),sum_frag_G_div_V_N,G(T)_spc(Hartree)
CHEMBL611190-conf_2,-0.36323,-0.18102,-0.272125,0.18221,0.20321,142.119,45.5635,7.268,1978.902,386.269832228583,610.920244039814,0.901397490326787,-83.3826,233.3074,236.9681,2.08693,2.10769,173.707,80.1007231404959,97.7305010330579,98.2179752066116,78.9458262794635,84.6643443156661,85.8835785909624,76.6016090584029,71.8666194874851,73.6945023837902,71.9681792769288,61.8401742452479,63.8260575847931,64.0463037676122,52.5661814909068,54.0694246167215,5.39706041339986,2.47725750323739,5.08432064495665,5.44314633833375,2.49035069985829,5.11880914664283,5.39706041339986,2.47725750323739,5.08432064495665,5.44314633833375,2.49035069985829,5.11880914664283,2.46708062208627,5.05667875190821,4.95,2.49021317697729,5.09828402504215,5,2.25942329991026,5.05667875190821,2.31855180280363,5.05667875190821,2.23282684074532,5.07666228933933,1.82485592851935,5.09828402504215,0.159259,0.465744,0.476285334618861,-0.058434,-0.586044,0.592151717516719,-0.061474,-0.586763,0.593088574737366,-0.0727136702,195.4541868,97.72709342,97.72709342,18.71710542,367299.2191,-367317.9362,-367299.2191,-1469122.008,0.9999990193,0.9990106911,-0.8790987148,-193.1625018,-193.1625018,14.00926872,0.05049120162,0.07206470886,2175809.027,-38.42586811,2175770.602,-0.142741534584242,-0.582121604,-7.00566939337357,0.12735198345,0.071725629261721,0.20006565365,-0.0092602301238991,4,1.70323283392626,-0.0727136702,195.4541868,97.72709342,97.72709342,18.71710542,367299.2191,-367317.9362,-367299.2191,-1469122.008,0.9999990193,0.9990106911,-0.8790987148,-193.1625018,-193.1625018,14.00926872,0.05049120162,0.07206470886,2175809.027,-38.42586811,2175770.602,-0.142741534584242,-0.582121604,-7.00566939337357,0.12735198345,0.071725629261721,0.20006565365,-0.0092602301238991,4,1.70323283392626,5.10E-05,5.10E-05,-1021.774292
CHEMBL611190-conf_3,-0.36408,-0.1822,-0.27314,0.18188,0.2051,142.255,49.3961,7.3654,1503.806,386.939813015654,611.669581269497,0.900572392310888,-87.9566,1049.8243,232.8013,2.32556,2.09104,87.658,79.6907283057851,37.6065340909091,97.4754648760331,78.7537439770803,36.0789165255893,84.4087771845292,76.5792610250298,34.167349523242,71.7409117997616,72.3129426015654,32.080460305628,61.4808516585911,64.5106604183477,29.7770157035566,51.8488920613246,4.47556299352638,2.76980284094559,5.1040087344006,5.34555472104363,2.70022840253504,5.04948065873269,4.47556299352638,2.76980284094559,5.1040087344006,5.34555472104363,2.70022840253504,5.04948065873269,2.73972931172801,5.09165984724039,4.05,2.68854326289206,5.03438178925675,4.9,2.46823535017299,5.09165984724039,2.36734864330843,4.94292423571311,2.41252512315595,5.03438178925675,1.88467784129371,5.03438178925675,0.161363,0.467288,0.475406289191677,-0.26938,-0.310983,0.311263954622118,-0.060513,-0.587073,0.593196482287277,-0.0730938749,195.4742752,97.73713762,97.73713762,18.7090693,367339.4078,-367358.1169,-367339.4078,-1469282.795,0.9999990205,0.9990112846,-0.8793622516,-193.1623068,-193.1623068,14.00282905,0.05022426939,0.07155262385,2153748.675,-38.60334466,2153710.072,-0.148061757485127,-0.5667654086,-6.75393847125212,0.123417883425,0.071265105320214,0.196511758325,-0.0090210913314897,4,1.70145941420124,-0.0730938749,195.4742752,97.73713762,97.73713762,18.7090693,367339.4078,-367358.1169,-367339.4078,-1469282.795,0.9999990205,0.9990112846,-0.8793622516,-193.1623068,-193.1623068,14.00282905,0.05022426939,0.07155262385,2153748.675,-38.60334466,2153710.072,-0.148061757485127,-0.5667654086,-6.75393847125212,0.123417883425,0.071265105320214,0.196511758325,-0.0090210913314897,4,1.70145941420124,5.09E-05,5.09E-05,-1021.775237
CHEMBL611190-conf_4,-0.36335,-0.18139,-0.27237,0.18196,0.20385,141.48,45.5457,7.4313,1616.622,382.339799986328,607.237829635843,0.906999739032124,-87.7809,233.245,227.7486,2.0922,2.09691,175.143,80.078125,97.5852272727273,97.8434917355372,78.9783826019013,84.4755176455268,86.1391457220992,76.5699493444577,71.7995753873659,74.3854290822408,72.1347372344391,61.5437476705181,64.5516912038763,64.2650983799888,51.9117373223264,54.8996027558811,5.35791926627867,2.02922819296234,5.07697919288603,5.32211499433192,2.04187497901655,5.181013874623,5.35791926627867,2.02922819296234,5.07697919288603,5.32211499433192,2.04187497901655,5.181013874623,2.01567107835682,5.0601383380299,4.9,2.02013905429398,5.1662365412358,4.9,1.87972985516321,5.04207298638169,1.93410108248429,5.04207298638169,1.90209426034546,5.08183037890876,1.82048076718547,5.1662365412358,0.159678,0.466546,0.47940839845689,-0.060615,-0.5869,0.593065973633625,-0.061621,-0.58954,0.595348134779139,-0.0729949347,195.4726834,97.73634169,97.73634169,18.70952901,367336.8138,-367355.5233,-367336.8138,-1469272.417,0.9999990204,0.9990112469,-0.8793413677,-193.1623232,-193.1623232,14.00336532,0.05012974335,0.07139350643,2165085.294,-38.567491,2165046.727,-0.147769520926768,-0.5669732209,-6.76729540522488,0.12349457155,0.0707784780911668,0.19648950625,-0.0090144781860967,4,1.70520940615511,-0.0729949347,195.4726834,97.73634169,97.73634169,18.70952901,367336.8138,-367355.5233,-367336.8138,-1469272.417,0.9999990204,0.9990112469,-0.8793413677,-193.1623232,-193.1623232,14.00336532,0.05012974335,0.07139350643,2165085.294,-38.567491,2165046.727,-0.147769520926768,-0.5669732209,-6.76729540522488,0.12349457155,0.0707784780911668,0.19648950625,-0.0090144781860967,4,1.70520940615511,5.09E-05,5.09E-05,-1021.774768
CHEMBL611190-conf_5,-0.36382,-0.18075,-0.272285,0.18307,0.20249,141.837,46.7415,7.221,1678.125,386.769854324798,612.505788634706,0.901789081165988,-86.4152,232.7405,229.1914,2.09412,2.09587,173.178,79.2290805785124,97.7563274793389,97.9887654958678,78.2442375309285,84.9166558145592,85.3512827191041,76.1881704410012,72.5743072109654,72.8787991656734,71.8027860603802,62.5337774878867,62.58677320164,63.974536031283,53.0115293898579,52.8920458072125,5.4057910723811,2.52677697498391,5.3855293660218,5.43486288963686,2.53638803953717,5.48007545253481,5.4057910723811,2.52677697498391,5.3855293660218,5.43486288963686,2.53638803953717,5.48007545253481,2.51273523344445,5.36772763839597,4.95,2.53213777171058,5.45366849010829,5,2.27822774945998,5.10538930934753,2.3971131740004,5.04232089419148,2.26676872002377,5.35840461331542,1.93435804673905,5.45366849010829,0.155921,0.464034,0.472510017091701,-0.059994,-0.586417,0.592540938534208,-0.063239,-0.58979,0.596087305660001,-0.0749332122,195.4646134,97.73230669,97.73230669,18.70812834,367315.5672,-367334.2753,-367315.5672,-1469187.436,0.9999990204,0.9990112529,-0.879235497,-193.1625317,-193.1625317,14.00645647,0.05055562899,0.07210087176,2189896.709,-38.26025423,2189858.449,-0.149721133514826,-0.5754184172,-6.67908381752251,0.12512130125,0.0703154565386824,0.20005451345,-0.0093757410173063,4,1.70625120069432,-0.0749332122,195.4646134,97.73230669,97.73230669,18.70812834,367315.5672,-367334.2753,-367315.5672,-1469187.436,0.9999990204,0.9990112529,-0.879235497,-193.1625317,-193.1625317,14.00645647,0.05055562899,0.07210087176,2189896.709,-38.26025423,2189858.449,-0.149721133514826,-0.5754184172,-6.67908381752251,0.12512130125,0.0703154565386824,0.20005451345,-0.0093757410173063,4,1.70625120069432,5.09E-05,5.09E-05,-1021.773604
CHEMBL611190-conf_6,-0.36569,-0.18354,-0.274615,0.18215,0.20701,142.049,50.0099,7.1582,1685.674,385.259809567413,610.471284569431,0.903317822771455,-90.8054,233.8495,232.3058,2.0936,2.10338,171.952,78.4316890495868,97.7111311983471,97.8757747933884,77.192668316187,84.7115509832009,86.5770282588879,75.0875297973778,71.9848778307509,75.1042908224076,70.9571841222512,61.5623835259038,65.2214172568021,63.3685835764385,51.716218732543,55.3604680032276,5.39711672993102,2.05510853178783,5.06329311402141,5.31470185785528,2.12345795476802,5.24516614874281,5.39711672993102,2.05510853178783,5.06329311402141,5.31470185785528,2.12345795476802,5.24516614874281,2.04394219586601,5.04777178564958,4.95,2.11467036537293,5.21176553578535,4.9,1.90329627472354,5.04777178564958,1.9662020322561,5.04777178564958,1.92524039596324,5.07986220285551,1.84360211569649,5.21176553578535,0.15626,0.459932,0.466820041430314,-0.060126,-0.58672,0.592888780892336,-0.064176,-0.589622,0.595665121196465,-0.0755368876,195.4664884,97.73324421,97.73324421,18.70325631,367318.2606,-367336.9639,-367318.2606,-1469198.229,0.999999021,0.9990115259,-0.8792600955,-193.1624937,-193.1624937,14.00165744,0.05034290696,0.07169749602,2213232.673,-38.52577076,2213194.147,-0.156422293946495,-0.5584404795,-6.3929506131783,0.120725897975,0.0700401711933741,0.196262785575,-0.0091192585857466,4,1.69229703764793,-0.0755368876,195.4664884,97.73324421,97.73324421,18.70325631,367318.2606,-367336.9639,-367318.2606,-1469198.229,0.999999021,0.9990115259,-0.8792600955,-193.1624937,-193.1624937,14.00165744,0.05034290696,0.07169749602,2213232.673,-38.52577076,2213194.147,-0.156422293946495,-0.5584404795,-6.3929506131783,0.120725897975,0.0700401711933741,0.196262785575,-0.0091192585857466,4,1.69229703764793,5.09E-05,5.09E-05,-1021.773952
CHEMBL611190-conf_7,-0.36498,-0.18195,-0.273465,0.18303,0.20429,142.617,52.1125,7.2911,2227.857,388.589841981711,614.341967495921,0.8993584173226,-89.2951,230.6959,1030.3432,2.0978,2.33139,85.879,78.777117768595,97.8854597107438,38.0036157024793,77.5166037244433,86.4728480270869,36.4533142336242,75.5223852800954,74.9106078665078,34.4308700834327,71.4318160641074,65.0985370853522,32.235953224003,63.7666035627832,55.5090466141146,29.7587828191919,5.31914164230436,2.88200359499205,5.27439751273511,4.48138867945751,2.71426011144906,5.44705988847131,5.31914164230436,2.88200359499205,5.27439751273511,4.48138867945751,2.71426011144906,5.44705988847131,2.87521693833194,5.25594901040716,4.9,2.68537382536087,5.43369119475886,4.05,2.4222983123723,5.10881590977792,2.30897844900893,5.25594901040716,2.53284534790193,5.07000986192335,2.48303561299734,5.07000986192335,0.15705,0.464213,0.469777570671483,-0.063997,-0.589832,0.595869387126071,-0.268377,-0.309844,0.310125498772674,-0.0754146792,195.4651061,97.73255303,97.73255303,18.71020443,367314.5772,-367333.2874,-367314.5772,-1469183.468,0.9999990202,0.9990111474,-0.8792419602,-193.1625772,-193.1625772,14.00120036,0.05034769917,0.07172492955,2223810.76,-38.540624,2223772.219,-0.155854604728519,-0.5592930948,-6.41623647720827,0.1209696039,0.070464300919978,0.1963842831,-0.0091228838710695,4,1.69037070445745,-0.0754146792,195.4651061,97.73255303,97.73255303,18.71020443,367314.5772,-367333.2874,-367314.5772,-1469183.468,0.9999990202,0.9990111474,-0.8792419602,-193.1625772,-193.1625772,14.00120036,0.05034769917,0.07172492955,2223810.76,-38.540624,2223772.219,-0.155854604728519,-0.5592930948,-6.41623647720827,0.1209696039,0.070464300919978,0.1963842831,-0.0091228838710695,4,1.69037070445745,5.09E-05,5.09E-05,-1021.775029
CHEMBL611190-conf_8,-0.36628,-0.18646,-0.27637,0.17982,0.21238,142.809,51.0661,6.9958,1660.865,388.249829144963,613.825531524752,0.899641505328531,-98.0882,234.6774,1027.218,2.10976,2.33356,84.098,78.0023243801653,98.334194214876,37.6872417355372,76.9143117593437,86.6112123974476,36.5119156140122,74.9301623957092,74.4552666865316,34.5789258045292,70.6432864330973,64.4882128214685,32.1317089079389,62.8956923840854,54.886025076035,29.1764943206505,5.43983130954288,2.33803944314937,5.20760384468171,4.48356176107078,2.53117183559636,5.22800649718538,5.43983130954288,2.33803944314937,5.20760384468171,4.48356176107078,2.53117183559636,5.22800649718538,2.33168715854873,5.19230199429887,5,2.52231717839404,5.21176553578535,4.05,2.32053304687143,5.19230199429887,2.14330888016552,5.19230199429887,2.19287429410847,5.14417145903983,2.0106527478358,5.07961612722851,0.156428,0.45443,0.460407323009745,-0.06354,-0.588393,0.594883486895543,-0.266294,-0.307179,0.307394641230129,-0.074812193,195.4622451,97.73112253,97.73112253,18.70400508,367310.0075,-367328.7115,-367310.0075,-1469165.214,0.9999990208,0.9990114507,-0.8792044274,-193.1627561,-193.1627561,14.00146301,0.05089023766,0.07258272896,2236851.618,-38.44786313,2236813.17,-0.152728964694337,-0.5646485063,-6.54754651156931,0.122459078325,0.0704637189755338,0.197271271325,-0.009161432202252,4,1.69070494613137,-0.074812193,195.4622451,97.73112253,97.73112253,18.70400508,367310.0075,-367328.7115,-367310.0075,-1469165.214,0.9999990208,0.9990114507,-0.8792044274,-193.1627561,-193.1627561,14.00146301,0.05089023766,0.07258272896,2236851.618,-38.44786313,2236813.17,-0.152728964694337,-0.5646485063,-6.54754651156931,0.122459078325,0.0704637189755338,0.197271271325,-0.009161432202252,4,1.69070494613137,5.09E-05,5.09E-05,-1021.772153
CHEMBL611190-conf_9,-0.36336,-0.17967,-0.271515,0.18369,0.20067,141.585,46.6574,7.4134,1582.788,384.149889958617,610.486118037123,0.905942442975903,-81.0228,232.1849,232.4829,2.09182,2.08945,174.848,80.4558367768595,97.7821539256198,97.8144369834711,79.6132308894387,84.6789946607631,86.1440291704649,77.6510354588796,72.0100193682956,74.3267654946365,73.3780982109579,62.0923406634365,64.4585119269475,65.5794177890882,52.9285115759419,54.7126187077152,5.40117646022129,2.45500457073503,5.14588798614099,5.28959524475602,2.42931046511021,5.2108655947893,5.40117646022129,2.45500457073503,5.14588798614099,5.28959524475602,2.42931046511021,5.2108655947893,2.43887238900431,5.11981444976281,4.95,2.41458256229942,5.17421491629407,4.85,2.2538336147044,5.07986220285551,2.30083302491977,5.05099000196991,2.22870557972156,5.10220540550848,1.8031222920257,5.17421491629407,0.161263,0.473061,0.485352594045813,-0.060571,-0.587309,0.593558577384743,-0.061432,-0.589565,0.595246855375146,-0.0730491055,195.4675309,97.73376547,97.73376547,18.70408807,367324.307,-367343.011,-367324.307,-1469222.411,0.9999990209,0.9990114908,-0.8792737722,-193.162182,-193.162182,14.00821629,0.05019593173,0.07139995468,2127625.721,-38.48997487,2127587.231,-0.145731181801457,-0.5743083734,-6.86194943071548,0.125314816975,0.0723516426017423,0.198363922475,-0.0091541352859199,4,1.69395982890077,-0.0730491055,195.4675309,97.73376547,97.73376547,18.70408807,367324.307,-367343.011,-367324.307,-1469222.411,0.9999990209,0.9990114908,-0.8792737722,-193.162182,-193.162182,14.00821629,0.05019593173,0.07139995468,2127625.721,-38.48997487,2127587.231,-0.145731181801457,-0.5743083734,-6.86194943071548,0.125314816975,0.0723516426017423,0.198363922475,-0.0091541352859199,4,1.69395982890077,5.09E-05,5.09E-05,-1021.773874
cisplatin,-0.22514,-0.05981,-0.142475,0.16533,0.06139,81.0956,33.3126,11.0921,983.814,278.959159729397,387.086472206062,0.920765053028204,1068.7996,1069.0707,-115.3629,3.44438,2.33231,42.399,36.8349690082645,36.847882231405,78.1379132231405,34.8906107566089,34.8694491470243,73.8637843469202,32.6514079261025,32.6234728843862,67.6279424910608,29.9588846440552,29.9513138278047,59.2416371598956,26.8938923716715,26.8962199739309,47.6522251877599,5.65948779874708,1.75,4.77119953251273,6.40562569403829,2.13,4.07251470731342,5.65948779874708,1.75,4.77119953251273,6.40562569403829,2.13,4.07251470731342,1.73241161390704,4.75394572960189,5.2,1.88420136455084,4.0577087130547,6,1.73241161390704,4.75394572960189,1.7,4.75394572960189,1.73695576537231,3.30605505096331,1.73624360633776,3.96137602355545,-0.315947,-0.357253,0.358586780786743,-0.316026,-0.357339,0.35866979753807,0.08471,0.32597,0.341390598732595,-0.1230841404,195.440536,97.72026801,97.72026801,18.64371636,367256.9762,-367275.62,-367256.9762,-1468953.33,0.9999990268,0.9990144517,-2.710624649,-193.159856,-193.159856,13.88919401,0.05376448907,0.07505276425,1664418.695,-30.95575048,1664387.74,-0.23466175252527,-0.6476014044,-4.26145287520731,0.131129316,0.0081355287589477,0.2542134564,-0.0161399391410999,4,1.99718126362797,-0.1230841404,195.440536,97.72026801,97.72026801,18.64371636,367256.9762,-367275.62,-367256.9762,-1468953.33,0.9999990268,0.9990144517,-2.710624649,-193.159856,-193.159856,13.88919401,0.05376448907,0.07505276425,1664418.695,-30.95575048,1664387.74,-0.23466175252527,-0.6476014044,-4.26145287520731,0.131129316,0.0081355287589477,0.2542134564,-0.0161399391410999,4,1.99718126362797,5.08E-05,5.08E-05,-1153.042782
cisplatin-conf_1,-0.22521,-0.05995,-0.14258,0.16526,0.06151,81.1132,33.3309,11.0958,826.044,279.039157704157,387.197773591837,0.920677521260604,1068.5523,1068.543,-115.8045,3.44455,2.3333,42.428,36.8285123966942,36.8285123966942,78.0539772727273,34.8010808699049,34.8010808699049,73.746581586144,32.5750521454112,32.57877681764,67.6242178188319,29.9501490868431,29.9501490868431,59.192718039508,26.895832040221,26.8966079076407,47.6522251877599,5.65896389166846,1.75,4.77161276459197,6.40662552150613,2.13,4.07389811538832,5.65896389166846,1.75,4.77161276459197,6.40662552150613,2.13,4.07389811538832,1.7,4.75946425556491,5.2,1.88420136455084,4.0577087130547,6,1.73241161390704,4.75946425556491,1.7,4.75946425556491,1.73695576537231,3.30605505096331,1.73624360633776,3.96547601177967,-0.31615,-0.357354,0.358668257922276,-0.316145,-0.357349,0.358663478539424,0.084793,0.325848,0.341251532455167,-0.123105484,195.4401334,97.7200667,97.7200667,18.64459658,367256.2933,-367274.9379,-367256.2933,-1468950.595,0.9999990267,0.9990144018,-2.710613473,-193.1598734,-193.1598734,13.88923235,0.05375799763,0.0750456279,1666849.396,-30.95417753,1666818.441,-0.234694355089317,-0.6476408268,-4.26086089552274,0.1311338357,0.0081859170469931,0.2542393197,-0.0161432943126249,4,1.99714583848082,-0.123105484,195.4401334,97.7200667,97.7200667,18.64459658,367256.2933,-367274.9379,-367256.2933,-1468950.595,0.9999990267,0.9990144018,-2.710613473,-193.1598734,-193.1598734,13.88923235,0.05375799763,0.0750456279,1666849.396,-30.95417753,1666818.441,-0.234694355089317,-0.6476408268,-4.26086089552274,0.1311338357,0.0081859170469931,0.2542393197,-0.0161432943126249,4,1.99714583848082,5.08E-05,5.08E-05,-1153.042812
cisplatin-conf_2,-0.22515,-0.05984,-0.142495,0.16531,0.06141,81.0951,33.3163,11.0882,650.36,278.809159879886,386.935627041208,0.921021071203573,1068.916,-115.4445,1068.9491,2.33222,3.44426,42.402,36.847882231405,78.1024018595041,36.8285123966942,34.8857273082433,73.8475061857013,34.8694491470243,32.6299910607867,67.6484281883194,32.6178858760429,29.9460724934774,59.2521198285501,29.9606317554976,26.9035907144187,47.6464061821116,26.9082459189374,6.40582275934031,2.13,4.07256856220565,5.65901120029573,1.75,4.77073827001951,6.40582275934031,2.13,4.07256856220565,5.65901120029573,1.75,4.77073827001951,1.88420136455084,4.0577087130547,6,1.72839328385503,4.75631159618459,5.2,1.73695576537231,3.30605505096331,1.73624360633776,3.96137602355545,1.73241161390704,4.75631159618459,1.7,4.75631159618459,-0.315906,-0.357219,0.358552022801434,0.084714,0.325894,0.341285931456308,-0.315883,-0.357204,0.358537975273192,-0.1231731314,195.4405398,97.72026991,97.72026991,18.64347419,367256.9835,-367275.627,-367256.9835,-1468953.36,0.9999990268,0.9990144645,-2.710624754,-193.1598565,-193.1598565,13.88912186,0.05375918806,0.07504569266,1664961.676,-30.9551324,1664930.721,-0.23490394631061,-0.6475284406,-4.25705917548833,0.1310888273,0.008192514974926,0.2542619587,-0.0161466213500948,4,1.99713914371162,-0.1231731314,195.4405398,97.72026991,97.72026991,18.64347419,367256.9835,-367275.627,-367256.9835,-1468953.36,0.9999990268,0.9990144645,-2.710624754,-193.1598565,-193.1598565,13.88912186,0.05375918806,0.07504569266,1664961.676,-30.9551324,1664930.721,-0.23490394631061,-0.6475284406,-4.25705917548833,0.1310888273,0.008192514974926,0.2542619587,-0.0161466213500948,4,1.99713914371162,5.08E-05,5.08E-05,-1153.04279
imifoplatin,-0.23549,-0.04958,-0.142535,0.18591,0.05464,167.873,69.068,16.3815,2233.051,464.142361065428,748.15784414536,0.858674184826668,364.5346,377.3445,133.8454,2.91008,5.63258,70.252,98.5892303719008,97.8273502066116,99.4770144628099,91.5174501888267,88.3578590962365,93.0817814819638,79.0049538140644,74.4450238379023,83.9196588200239,63.5657379798733,59.3074450242266,73.3594623555721,51.2289739929241,48.1441251318975,61.2853795543418,5.99021145404731,2.25102994124577,9.54300614013827,9.91528093781768,2.76425213773576,5.66433128737695,5.99021145404731,2.25102994124577,7.00132282235711,7.73258193981035,2.76425213773576,5.66433128737695,2.23804336983446,9.51590773389486,5.55,2.63585148712105,5.65265424380441,9.5,2.2357218941286,9.51590773389486,1.97667394036305,9.51314879522023,2.02294046658226,5.65265424380441,2.28915307901679,5.65265424380441,0.487629,0.475004,0.511324629336393,0.492112,0.491611,0.498293739060607,0.033635,0.017287,0.063635029048473,-0.0712497772,195.4935391,97.74676953,97.74676953,18.76535435,367400.4589,-367419.2243,-367400.4589,-1469526.774,0.9999990149,0.9990084758,-0.1606829171,-193.1622916,-193.1622916,13.90479771,0.04937081284,0.07054694012,2062749.772,-44.81519673,2062704.957,-0.124074052196017,-0.6455018141,-8.0597029137096,0.143563009225,0.0815188018600707,0.214812786425,-0.0102288324214427,4,1.74581602918745,-0.0712497772,195.4935391,97.74676953,97.74676953,18.76535435,367400.4589,-367419.2243,-367400.4589,-1469526.774,0.9999990149,0.9990084758,-0.1606829171,-193.1622916,-193.1622916,13.90479771,0.04937081284,0.07054694012,2062749.772,-44.81519673,2062704.957,-0.124074052196017,-0.6455018141,-8.0597029137096,0.143563009225,0.0815188018600707,0.214812786425,-0.0102288324214427,4,1.74581602918745,5.11E-05,5.11E-05,-1676.583342
