Compound_Name,Acitivity,Pt,N1,N2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,G(T)_spc(Hartree)
CHEMBL308922,0,1,2,3,,,,,,,,,,,,,,,,-0.234,-0.0855,-0.15975,0.14850000000000002,0.08593,313.997,208.43,8.001,3330.781,562.4993385814612,1023.3376293675353,0.8730545988455025,-124.3233,1066.4591,1059.7933,2.33654,2.33876,95.45,79.34852789256198,37.04480888429752,37.616219008264466,78.4965490298216,35.05502018491991,37.04909493423622,75.31752830750894,33.27342818831943,35.8434520262217,69.65383898620946,31.40141632500932,33.846207603428994,60.73722922227049,29.24593445472038,31.37918192539259,4.486539186335974,1.8836058537958384,9.28937567626739,4.488760954219327,2.0075740535400706,9.744767294262667,4.486539186335974,1.8836058537958384,6.98585211177858,4.488760954219327,2.0075740535400706,7.1738665630519405,1.8849314385859532,9.27200086281273,4.05,1.9931276345416675,9.732420048477152,4.049999999999998,1.8849314385859532,8.554677083326993,1.8646817117731134,6.4445713589035565,1.7873298558978468,9.73242004847715,1.760272201224599,9.404918925753693,0.109899,0.354606,0.38433992641800824,-0.307994,-0.349442,0.35096076457917624,-0.300716,-0.342336,0.34575331846997504,-2183.474939
CHEMBL611190-conf_10,0,1,3,2,1.0,3.0,8.0,1.0,2.0,8.0,,,,,,,,,,-0.36289,-0.18074,-0.27181500000000003,0.18214999999999998,0.20281,141.86,44.1708,7.4034,1719.374,387.59985323532936,612.4185975697445,0.8997726078805129,-82.0904,1053.3654,236.2805,2.32608,2.10471,86.75,80.12332128099173,36.437887396694215,98.30191115702479,79.34626904544862,35.22431306159656,86.16844641229326,77.22642282479141,33.62075387365912,74.01203069129917,72.73283171822587,31.551667909057024,64.1766446142378,64.71975668797715,29.14080441934082,54.54891068214264,4.476081808568697,2.903784452080683,5.208557445381002,5.395162520392162,2.6875053685123516,5.113184232541732,4.476081808568697,2.903784452080683,5.208557445381002,5.395162520392162,2.6875053685123516,5.113184232541732,2.8698892250101533,5.184833652104953,4.049999999999997,2.681878230552356,5.088467352749745,4.95,2.6902769230252157,5.055937104039169,1.908250061376447,4.5853026072441505,2.6184038948152457,5.088467352749745,1.9021067000985137,5.088467352749745,0.160981,0.469413,0.4782478409580121,-0.281848,-0.322784,0.32293528456487997,-0.061351,-0.587517,0.59394536291228,-1021.77085
CHEMBL611190-conf_1,0,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36317,-0.17918,-0.271175,0.18399,0.19984,141.98,46.0142,7.4397,1989.445,385.27988586674235,610.7203505859825,0.903516419128927,-82.1915,233.3354,230.0792,2.08744,2.09806,175.83,80.30410640495867,97.61751033057851,97.8305785123967,79.35929157442375,84.53737465815861,85.53197030863394,77.27298122765197,72.00722586412395,73.36580005959476,72.95646198285502,62.233856690272084,63.35608460678345,65.12631121593942,53.07592638569921,53.70631866426665,5.365601514172823,2.5825006663896923,5.220689945956815,5.392480920943772,2.6242199564641693,5.280474736272463,5.365601514172823,2.5825006663896923,5.220689945956815,5.392480920943772,2.6242199564641693,5.280474736272463,2.5702200096679717,5.197114584074513,4.95,2.6183152581235967,5.263078946776306,4.95,2.3144789552983625,5.128840024800929,2.474860310081315,5.05099000196991,2.3146264784358257,5.249999999999999,2.0758259563140298,5.263078946776306,0.160842,0.472411,0.4833450403241974,-0.059164,-0.586386,0.5924656581684713,-0.063449,-0.588947,0.5947965920169684,-1021.775745
CHEMBL611190-conf_2,0,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36323,-0.18102,-0.272125,0.18221,0.20321,142.119,45.5635,7.268,1978.902,386.2698322285826,610.9202440398137,0.9013974903267868,-83.3826,233.3074,236.9681,2.08693,2.10769,173.707,80.10072314049587,97.73050103305785,98.21797520661157,78.94582627946347,84.66434431566611,85.88357859096236,76.60160905840286,71.86661948748511,73.69450238379022,71.96817927692881,61.84017424524786,63.82605758479314,64.04630376761219,52.566181490906835,54.0694246167215,5.397060413399856,2.477257503237391,5.084320644956648,5.4431463383337535,2.490350699858294,5.118809146642832,5.397060413399856,2.477257503237391,5.084320644956648,5.4431463383337535,2.490350699858294,5.118809146642832,2.46708062208627,5.056678751908215,4.95,2.4902131769772913,5.098284025042151,5.000000000000001,2.259423299910258,5.056678751908213,2.3185518028036305,5.056678751908213,2.2328268407453207,5.076662289339325,1.8248559285193473,5.098284025042151,0.159259,0.465744,0.4762853346188606,-0.058434,-0.586044,0.5921517175167189,-0.061474,-0.586763,0.5930885747373659,-1021.774292
CHEMBL611190-conf_3,0,1,3,8,1.0,3.0,2.0,1.0,8.0,2.0,,,,,,,,,,-0.36408,-0.1822,-0.27314,0.18188000000000001,0.2051,142.255,49.3961,7.3654,1503.806,386.9398130156539,611.6695812694975,0.900572392310888,-87.9566,1049.8243,232.8013,2.32556,2.09104,87.658,79.69072830578511,37.606534090909086,97.47546487603306,78.75374397708035,36.07891652558927,84.40877718452924,76.5792610250298,34.16734952324195,71.74091179976162,72.31294260156541,32.08046030562803,61.48085165859113,64.51066041834771,29.777015703556575,51.848892061324555,4.475562993526379,2.7698028409455855,5.104008734400603,5.345554721043628,2.7002284025350383,5.049480658732685,4.475562993526379,2.7698028409455855,5.104008734400603,5.345554721043628,2.7002284025350383,5.049480658732685,2.739729311728009,5.091659847240386,4.049999999999997,2.688543262892056,5.034381789256752,4.900000000000001,2.46823535017299,5.091659847240386,2.3673486433084294,4.942924235713107,2.4125251231559535,5.034381789256751,1.8846778412937057,5.034381789256751,0.161363,0.467288,0.47540628919167655,-0.269380,-0.310983,0.31126395462211814,-0.060513,-0.587073,0.5931964822872772,-1021.775237
CHEMBL611190-conf_4,0,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36335,-0.18139,-0.27237,0.18196,0.20385,141.48,45.5457,7.4313,1616.622,382.33979998632844,607.2378296358431,0.906999739032124,-87.7809,233.245,227.7486,2.0922,2.09691,175.143,80.078125,97.58522727272727,97.84349173553719,78.97838260190129,84.47551764552676,86.13914572209923,76.56994934445768,71.7995753873659,74.38542908224076,72.13473723443906,61.54374767051808,64.55169120387626,64.26509837998883,51.91173732232636,54.89960275588107,5.357919266278674,2.029228192962342,5.076979192886027,5.322114994331923,2.0418749790165465,5.181013874623,5.357919266278674,2.029228192962342,5.076979192886027,5.322114994331923,2.0418749790165465,5.181013874623,2.0156710783568226,5.060138338029899,4.9,2.020139054293978,5.166236541235796,4.900000000000001,1.879729855163214,5.042072986381693,1.9341010824842912,5.042072986381693,1.902094260345458,5.081830378908764,1.8204807671854735,5.166236541235795,0.159678,0.466546,0.47940839845688976,-0.060615,-0.586900,0.5930659736336253,-0.061621,-0.589540,0.5953481347791391,-1021.774768
CHEMBL611190-conf_5,0,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36382,-0.18075,-0.272285,0.18306999999999998,0.20249,141.837,46.7415,7.221,1678.125,386.76985432479836,612.5057886347059,0.9017890811659883,-86.4152,232.7405,229.1914,2.09412,2.09587,173.178,79.2290805785124,97.75632747933885,97.98876549586777,78.2442375309285,84.91665581455918,85.35128271910405,76.18817044100119,72.57430721096544,72.87879916567343,71.80278606038017,62.5337774878867,62.58677320163996,63.974536031282966,53.011529389857856,52.89204580721246,5.405791072381098,2.5267769749839144,5.385529366021803,5.43486288963686,2.5363880395371705,5.4800754525348125,5.405791072381098,2.5267769749839144,5.385529366021803,5.43486288963686,2.5363880395371705,5.4800754525348125,2.512735233444448,5.367727638395972,4.949999999999999,2.5321377717105804,5.453668490108287,4.999999999999999,2.278227749459976,5.105389309347525,2.397113174000401,5.042320894191483,2.2667687200237694,5.358404613315422,1.9343580467390495,5.453668490108287,0.155921,0.464034,0.4725100170917015,-0.059994,-0.586417,0.592540938534208,-0.063239,-0.589790,0.5960873056600015,-1021.773604
CHEMBL611190-conf_6,0,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36569,-0.18354,-0.274615,0.18215,0.20701,142.049,50.0099,7.1582,1685.674,385.25980956741296,610.4712845694312,0.9033178227714552,-90.8054,233.8495,232.3058,2.0936,2.10338,171.952,78.43168904958677,97.71113119834712,97.87577479338843,77.19266831618701,84.71155098320094,86.57702825888788,75.08752979737783,71.98487783075089,75.10429082240762,70.95718412225122,61.56238352590384,65.22141725680208,63.36858357643845,51.716218732542984,55.3604680032276,5.39711672993102,2.0551085317878286,5.063293114021414,5.314701857855275,2.123457954768023,5.245166148742809,5.39711672993102,2.0551085317878286,5.063293114021414,5.314701857855275,2.123457954768023,5.245166148742809,2.043942195866005,5.0477717856495845,4.95,2.1146703653729295,5.2117655357853545,4.8999999999999995,1.9032962747235376,5.047771785649584,1.9662020322561018,5.047771785649584,1.92524039596324,5.079862202855506,1.8436021156964884,5.2117655357853545,0.156260,0.459932,0.4668200414303139,-0.060126,-0.586720,0.5928887808923357,-0.064176,-0.589622,0.5956651211964655,-1021.773952
CHEMBL611190-conf_7,0,1,2,3,1.0,2.0,8.0,1.0,3.0,8.0,,,,,,,,,,-0.36498,-0.18195,-0.273465,0.18303000000000003,0.20429,142.617,52.1125,7.2911,2227.857,388.5898419817112,614.3419674959214,0.8993584173226006,-89.2951,230.6959,1030.3432,2.0978,2.33139,85.879,78.77711776859503,97.8854597107438,38.00361570247934,77.51660372444329,86.47284802708685,36.45331423362417,75.52238528009535,74.91060786650775,34.43087008343266,71.43181606410735,65.09853708535222,32.235953224002984,63.76660356278319,55.509046614114574,29.758782819191858,5.319141642304362,2.882003594992054,5.274397512735108,4.48138867945751,2.7142601114490565,5.44705988847131,5.319141642304362,2.882003594992054,5.274397512735108,4.48138867945751,2.7142601114490565,5.44705988847131,2.8752169383319384,5.255949010407159,4.899999999999999,2.685373825360868,5.433691194758863,4.050000000000001,2.4222983123723,5.1088159097779196,2.308978449008931,5.255949010407159,2.5328453479019277,5.070009861923349,2.4830356129973405,5.070009861923348,0.157050,0.464213,0.4697775706714828,-0.063997,-0.589832,0.5958693871260715,-0.268377,-0.309844,0.3101254987726743,-1021.775029
CHEMBL611190-conf_8,0,1,2,3,1.0,2.0,8.0,1.0,3.0,8.0,,,,,,,,,,-0.36628,-0.18646,-0.27637,0.17982,0.21238,142.809,51.0661,6.9958,1660.865,388.2498291449631,613.825531524752,0.8996415053285316,-98.0882,234.6774,1027.218,2.10976,2.33356,84.098,78.00232438016529,98.33419421487604,37.68724173553719,76.91431175934366,86.61121239744757,36.51191561401224,74.93016239570917,74.45526668653159,34.578925804529206,70.64328643309727,64.48821282146851,32.13170890793887,62.89569238408541,54.886025076035004,29.176494320650487,5.439831309542884,2.3380394431493707,5.207603844681714,4.483561761070777,2.5311718355963584,5.228006497185376,5.439831309542884,2.3380394431493707,5.207603844681714,4.483561761070777,2.5311718355963584,5.228006497185376,2.3316871585487253,5.192301994298868,4.999999999999999,2.5223171783940423,5.2117655357853545,4.05,2.3205330468714305,5.192301994298868,2.1433088801655176,5.192301994298868,2.1928742941084707,5.144171459039833,2.0106527478358,5.079616127228514,0.156428,0.454430,0.46040732300974535,-0.063540,-0.588393,0.5948834868955434,-0.266294,-0.307179,0.30739464123012944,-1021.772153
CHEMBL611190-conf_9,0,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36336,-0.17967,-0.271515,0.18369000000000002,0.20067,141.585,46.6574,7.4134,1582.788,384.14988995861745,610.486118037123,0.905942442975903,-81.0228,232.1849,232.4829,2.09182,2.08945,174.848,80.4558367768595,97.78215392561982,97.81443698347107,79.61323088943873,84.67899466076312,86.1440291704649,77.65103545887962,72.01001936829559,74.32676549463648,73.37809821095789,62.09234066343645,64.45851192694745,65.5794177890882,52.928511575941904,54.71261870771522,5.401176460221288,2.4550045707350305,5.145887986140989,5.289595244756017,2.429310465110209,5.210865594789295,5.401176460221288,2.4550045707350305,5.145887986140989,5.289595244756017,2.429310465110209,5.210865594789295,2.438872389004307,5.1198144497628055,4.95,2.4145825622994246,5.174214916294066,4.850000000000001,2.253833614704404,5.079862202855506,2.30083302491977,5.05099000196991,2.2287055797215647,5.102205405508484,1.8031222920256966,5.174214916294066,0.161263,0.473061,0.48535259404581327,-0.060571,-0.587309,0.593558577384743,-0.061432,-0.589565,0.595246855375146,-1021.773874
CHEMBL611190,0,1,3,8,1.0,3.0,2.0,1.0,8.0,2.0,,,,,,,,,,-0.36499,-0.18197,-0.27348,0.18302,0.20433,142.621,52.1147,7.2906,1691.101,388.36983706402424,613.9538696870397,0.8994888667512517,-89.3572,1030.4085,233.6116,2.3314,2.09268,87.491,78.61570247933885,38.035898760330575,97.54325929752066,77.42544602161739,36.46308113035551,84.57481442896211,75.48886323003575,34.43645709177592,72.01653754469606,71.37823797987328,32.260412784196795,61.67769288110324,63.73324126373285,29.780507106945564,51.775960523865685,4.481397620860023,2.7129976428781983,5.447038665112446,5.32743113971887,2.760356233083024,5.025710980600974,4.481397620860023,2.7129976428781983,5.447038665112446,5.32743113971887,2.760356233083024,5.025710980600974,2.685373825360868,5.433691194758865,4.050000000000001,2.753002469185756,5.008492787256463,4.899999999999999,2.5328453479019286,5.0700098619233485,2.4830356129973414,5.0700098619233485,2.382058726063077,5.008492787256462,1.8845597179109357,5.008492787256462,0.157049,0.464153,0.4697204505607564,-0.268368,-0.309837,0.3101176151704382,-0.060340,-0.586582,0.5926693128085847,-1021.775032
Cisplatin-conf_1,1,1,3,2,,,,,,,,,,,,,,,,-0.22521,-0.05995,-0.14257999999999998,0.16526,0.06151,81.1132,33.3309,11.0958,826.044,279.03915770415665,387.19777359183746,0.9206775212606039,1068.5523,1068.543,-115.8045,3.44455,2.3333,42.428,36.828512396694215,36.828512396694215,78.05397727272727,34.801080869904936,34.801080869904936,73.74658158614403,32.575052145411206,32.57877681764005,67.62421781883194,29.950149086843087,29.950149086843087,59.192718039508016,26.895832040220967,26.89660790764074,47.65222518775992,5.658963891668456,1.75,4.771612764591973,6.406625521506131,2.13,4.0738981153883245,5.658963891668456,1.75,4.771612764591973,6.406625521506131,2.13,4.0738981153883245,1.7000000000000006,4.759464255564906,5.199999999999999,1.8842013645508402,4.057708713054695,6.000000000000002,1.7324116139070416,4.759464255564906,1.6999999999999993,4.759464255564906,1.7369557653723133,3.306055050963308,1.7362436063377593,3.96547601177967,-0.316150,-0.357354,0.3586682579222756,-0.316145,-0.357349,0.3586634785394242,0.084793,0.325848,0.34125153245516715,-1153.042812
Cisplatin-conf_2,1,1,2,3,,,,,,,,,,,,,,,,-0.22515,-0.05984,-0.14249499999999998,0.16530999999999998,0.06141,81.0951,33.3163,11.0882,650.36,278.8091598798858,386.9356270412085,0.9210210712035727,1068.916,-115.4445,1068.9491,2.33222,3.44426,42.402,36.84788223140496,78.10240185950413,36.828512396694215,34.88572730824326,73.84750618570126,34.86944914702435,32.62999106078665,67.64842818831943,32.617885876042905,29.94607249347745,59.25211982855013,29.96063175549758,26.90359071441872,47.6464061821116,26.908245918937375,6.4058227593403085,2.13,4.07256856220565,5.659011200295729,1.75,4.770738270019508,6.4058227593403085,2.13,4.07256856220565,5.659011200295729,1.75,4.770738270019508,1.8842013645508393,4.057708713054696,6.000000000000002,1.7283932838550313,4.75631159618459,5.199999999999999,1.7369557653723133,3.306055050963308,1.7362436063377604,3.961376023555451,1.732411613907041,4.75631159618459,1.6999999999999993,4.75631159618459,-0.315906,-0.357219,0.35855202280143394,0.084714,0.325894,0.34128593145630837,-0.315883,-0.357204,0.358537975273192,-1153.04279
Cisplatin,1,1,3,2,,,,,,,,,,,,,,,,-0.22514,-0.05981,-0.14247500000000002,0.16533,0.06139,81.0956,33.3126,11.0921,983.814,278.95915972939713,387.0864722060617,0.9207650530282043,1068.7996,1069.0707,-115.3629,3.44438,2.33231,42.399,36.834969008264466,36.84788223140496,78.1379132231405,34.89061075660893,34.86944914702435,73.86378434692017,32.65140792610251,32.623472884386175,67.6279424910608,29.95888464405516,29.9513138278047,59.241637159895646,26.89389237167153,26.896219973930858,47.65222518775992,5.659487798747081,1.75,4.771199532512732,6.4056256940382905,2.13,4.072514707313422,5.659487798747081,1.75,4.771199532512732,6.4056256940382905,2.13,4.072514707313422,1.732411613907042,4.753945729601885,5.199999999999999,1.8842013645508393,4.057708713054696,6.000000000000002,1.7324116139070416,4.753945729601885,1.7,4.753945729601885,1.7369557653723133,3.306055050963308,1.7362436063377604,3.961376023555451,-0.315947,-0.357253,0.35858678078674344,-0.316026,-0.357339,0.3586697975380699,0.084710,0.325970,0.3413905987325954,-1153.042782
Imifoplatin-conf_1,1,1,3,2,,,,,,,,,,,,,,,,-0.2401,-0.05243,-0.146265,0.18767,0.057,170.787,78.7048,19.8886,1844.34,472.9622889548077,757.0943633886866,0.849358333403998,377.215,133.9898,379.15,5.70127,2.97521,76.008,98.05333161157024,99.5028409090909,97.96616735537191,90.02311498893086,93.32758171636932,88.50273473108477,77.01597884386175,84.14313915375446,73.82486591179976,61.849492172940735,73.45730059634738,58.0652487886694,49.98409471789461,61.19537893364782,46.59316615976662,10.549938551508932,2.604690583403853,5.70613169679959,5.99852579471305,2.4468346545189563,10.097410858307796,7.8012689047294845,2.604690583403853,5.70613169679959,5.99852579471305,2.4468346545189563,7.232114954061136,2.604703000706283,5.70350769263968,10.100000000000001,2.431519179952839,10.065038499677982,5.550000000000001,2.085807693975404,5.70350769263968,1.892728702207524,5.70350769263968,2.156675682618971,10.015113578986512,2.137189179990108,10.065038499677982,0.489558,0.485801,0.49340364584181984,0.033184,0.016594,0.061585040756664274,0.501853,0.503396,0.5129747450684098,-1676.576584
imifoplatin-conf_2,1,1,3,2,,,,,,,,,,,,,,,,-0.2401,-0.05242,-0.14626,0.18768,0.05699,170.785,78.699,19.8879,2075.027,472.97229358705795,757.2289569245459,0.8494410260163968,377.2179,133.9905,379.1502,5.70097,2.97519,76.009,98.03719008264463,99.51575413223141,97.97585227272727,90.02962625341841,93.37153275166037,88.54505795025393,77.00666716328963,84.17573003575686,73.84721394517283,61.84133898620947,73.45788296682818,58.07806093924711,49.974008441437526,61.191887530258825,46.57958847992055,10.549554213337613,2.6033954756137705,5.706022072873344,5.9983693085361365,2.4466546962546794,10.097189530014782,7.800966671842975,2.6033954756137705,5.706022072873344,5.9983693085361365,2.4466546962546794,7.2318475537368405,2.604703000706283,5.70350769263968,10.100000000000001,2.431519179952839,10.065038499677982,5.550000000000001,2.085807693975404,5.70350769263968,1.892728702207524,5.70350769263968,2.156675682618971,10.015113578986512,2.137189179990108,10.065038499677982,0.489544,0.485786,0.4933954542727365,0.033181,0.016589,0.06158049190287457,0.501863,0.503404,0.5129804771226678,-1676.576585
Imifoplatin-conf_3,1,1,2,3,,,,,,,,,,,,,,,,-0.23496,-0.04523,-0.140095,0.18973,0.05172,172.13,80.7395,17.6186,2000.671,482.4325670781438,767.5908524352777,0.8403638600150445,377.6865,377.682,133.9976,3.02514,6.00424,70.164,98.01459194214877,97.9790805785124,99.52543904958677,89.15060554759734,89.17176715718192,93.32432608412554,74.99534415971395,74.94133641239571,84.10775476758046,59.12166884084979,59.102450614983226,73.41012858740216,47.599078269505306,47.58744025820868,60.902488982682634,5.9629258953377295,2.4587368311146403,10.09993116030654,10.869150322303595,2.9173995971620714,5.672133032704476,5.9629258953377295,2.4587368311146403,7.3478645617905896,7.6423493253224075,2.6513483577697006,5.672133032704476,2.45,10.06006958226433,5.549999999999999,2.9025609937284855,5.664141594275342,10.45,2.150579348513497,10.06006958226433,2.0412016021286465,10.06006958226433,2.059468072615028,5.664141594275341,1.8681452910659588,5.664141594275341,0.494027,0.495838,0.5049404918611697,0.494027,0.495838,0.5049420146016769,0.032844,0.016390,0.06204943274519115,-1676.576648
Imifoplatin,1,1,2,3,,,,,,,,,,,,,,,,-0.23549,-0.04958,-0.142535,0.18591000000000002,0.05464,167.873,69.068,16.3815,2233.051,464.1423610654276,748.15784414536,0.8586741848266685,364.5346,377.3445,133.8454,2.91008,5.63258,70.252,98.58923037190083,97.82735020661157,99.47701446280992,91.51745018882667,88.3578590962365,93.0817814819638,79.00495381406436,74.44502383790227,83.91965882002384,63.56573797987327,59.30744502422661,73.35946235557212,51.22897399292409,48.14412513189746,61.28537955434176,5.990211454047309,2.2510299412457697,9.54300614013827,9.91528093781768,2.7642521377357583,5.664331287376948,5.990211454047309,2.2510299412457697,7.001322822357106,7.732581939810345,2.7642521377357583,5.664331287376948,2.238043369834459,9.51590773389486,5.550000000000001,2.635851487121052,5.65265424380441,9.500000000000002,2.235721894128605,9.51590773389486,1.976673940363048,9.513148795220225,2.0229404665822557,5.65265424380441,2.28915307901679,5.65265424380441,0.487629,0.475004,0.5113246293363932,0.492112,0.491611,0.4982937390606067,0.033635,0.017287,0.06363502904847299,-1676.583342
Iproplatin-conf_10,1,1,2,3,,,,,,,,,,,,,,,,-0.23107,-0.09418,-0.162625,0.13689,0.0966,170.151,38.5368,8.6487,1881.234,428.41934126468254,694.2920019894502,0.885067710653218,-197.8114,315.6927,31.8344,2.04098,2.48749,22.065,99.27363119834712,74.86763946280992,62.880940082644635,99.33422320614663,67.27601250162782,54.2437166297695,96.62265345649584,61.56790077473182,49.445955005959476,88.77772083488632,57.017564293701085,46.30951826313828,74.94219787722673,52.438163366643906,43.1843926509838,4.314540313621917,3.3645307424786886,6.173284826641744,3.9874874562598976,3.2889891257101747,6.361108759243905,4.314540313621917,3.3645307424786886,6.173284826641744,3.9874874562598976,3.2889891257101747,6.361108759243905,3.367788722568018,6.150203248673982,3.899999999999999,3.2899871136092105,6.341332667507675,3.549999999999999,3.367788722568018,6.110032733136541,3.364298772897768,6.051859218455102,3.2899871136092105,6.341332667507675,3.2899871136092105,6.341332667507675,0.459878,0.832973,0.841046378782407,-0.369315,-0.609133,0.619855858564715,0.105632,0.271149,0.3355594320668099,-1540.397516
Iproplatin-conf_1,1,1,3,2,,,,,,,,,,,,,,,,-0.23691,-0.09549,-0.16620000000000001,0.14142,0.09766,170.629,35.6992,8.8958,2169.816,432.28946128618776,699.1132391507849,0.8812000113325918,-203.6517,32.0955,321.3083,2.49475,2.04279,21.962,99.28008780991735,62.62913223140496,76.61738119834712,98.93703607240526,54.41789295481182,67.7790076832921,95.72500744934446,49.41057061978546,61.24571662693683,87.73644241520687,45.9676667909057,56.516143309727916,73.89943206504871,42.796846874806036,52.632518155297625,3.9947496096107034,3.293967203637136,6.3136649101537134,4.4196130825592945,3.3631007911412976,6.382952778630431,3.9947496096107034,3.293967203637136,6.3136649101537134,4.4196130825592945,3.3631007911412976,6.382952778630431,3.2938650506250946,6.302578837269709,3.5500000000000007,3.3499999999999996,6.363175307973213,4.0,3.2938650506250946,6.302578837269709,3.2938650506250946,5.768231964822497,3.3499999999999996,6.363175307973213,3.3352748272125226,6.313477647065839,0.462395,0.835508,0.8446024226634684,0.110066,0.275427,0.3394644412777279,-0.357268,-0.599808,0.6099906504160535,-1540.396655
Iproplatin-conf_2,1,1,2,3,,,,,,,,,,,,,,,,-0.23335,-0.09502,-0.164185,0.13833,0.09744,170.461,37.0893,8.7912,1887.939,431.6692901309646,696.9825027460585,0.880672067125062,-203.8083,330.29,32.5912,2.03736,2.48135,22.157,99.25103305785123,80.76575413223141,63.7525826446281,99.07540044276598,73.11498893085037,56.52754264878239,95.99411501787843,67.2629246126341,52.641723778307515,88.02296869176296,62.904747484159515,49.89226146105106,74.1197784122649,58.6854478306747,47.10873006020731,4.415608904555031,3.368490273401617,6.4140400875645,3.981347888650187,3.279593708342679,6.370351185932348,4.415608904555031,3.368490273401617,6.4140400875645,3.981347888650187,3.279593708342679,6.370351185932348,3.3693198880245054,6.397265040624782,4.0,3.2770095572867164,6.336600034718935,3.5500000000000003,3.369319888024505,6.3972650406247835,3.3623612329765016,6.3972650406247835,3.277009557286716,6.336600034718935,3.277009557286716,6.33107415846632,0.461327,0.833593,0.842471279626196,-0.343363,-0.588674,0.5957517895147274,0.109292,0.274722,0.33601316525249425,-1540.397466
Iproplatin-conf_3,1,1,2,3,,,,,,,,,,,,,,,,-0.23451,-0.0955,-0.165005,0.13901,0.09793,170.597,36.6833,8.6835,2239.221,428.9893198120863,695.7096895024421,0.8850945755843583,-201.0817,308.0477,31.6498,2.04429,2.4931,22.002,99.27040289256198,76.11376549586777,62.71306818181818,99.11772366193516,68.15828883969267,54.183487433259536,96.14310190703218,62.032553635280095,49.417088796185936,88.19243850167723,57.33320909429743,46.25361069698099,74.26874495686178,53.24118614611135,43.078874681894355,4.348098705717553,3.365813520860433,6.4132145538121605,3.993103008901898,3.2990521741403973,6.35167876803774,4.348098705717553,3.365813520860433,6.4132145538121605,3.993103008901898,3.2990521741403973,6.35167876803774,3.353907138050304,6.390813719707374,3.899999999999999,3.281990286970526,6.337586291325744,3.55,3.353907138050304,6.390813719707374,3.3489716038946375,6.390813719707374,3.281990286970526,6.337586291325744,3.281990286970526,6.337586291325744,0.461271,0.833738,0.8422731941229045,-0.361162,-0.603242,0.6132486177766729,0.108167,0.273599,0.3375669744613652,-1540.39796
