molecule_chembl_id,molecule_name,formula,target_pref_name,assay_description,standard_relation,standard_value,standard_units,pchembl_value
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 7.4,=,25000.0,nM,4.60
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,Calu-6,Cytotoxic activity was determined in vitro in Calu-6 cell line culture at pH 6.8,=,16000.0,nM,4.80
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MCF7,Cytotoxic activity was determined in vitro in MCF-7 cell line culture at pH 7.4,=,160000.0,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,A2780,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",=,15300.0,nM,4.82
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,L1210/2,Cytotoxicity in cisplatin-resistant L1210/2 cell lines,=,4600.0,nM,5.34
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,L1210,In vitro cytotoxicity against Cisplatin sensitive L1210/parent leukemia cell lines.,=,100.0,nM,7.00
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KP-4,SANGER: Inhibition of human KP-4 cell growth in a cell viability assay.,=,11749.81,nM,4.93
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MMAC-SF,SANGER: Inhibition of human MMAC-SF cell growth in a cell viability assay.,=,531248.55,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MLMA,SANGER: Inhibition of human MLMA cell growth in a cell viability assay.,=,19216.61,nM,4.72
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LU-99A,SANGER: Inhibition of human LU-99A cell growth in a cell viability assay.,=,4294.44,nM,5.37
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,Lu-65,SANGER: Inhibition of human LU-65 cell growth in a cell viability assay.,=,559245.19,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,L-363,SANGER: Inhibition of human L-363 cell growth in a cell viability assay.,=,4007.51,nM,5.40
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KYSE-70 cell line,SANGER: Inhibition of human KYSE-70 cell growth in a cell viability assay.,=,48687.14,nM,4.31
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KARPAS-299,SANGER: Inhibition of human KARPAS-299 cell growth in a cell viability assay.,=,171668.62,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KALS-1,SANGER: Inhibition of human KALS-1 cell growth in a cell viability assay.,=,71093.93,nM,4.15
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HT1197,SANGER: Inhibition of human HT-1197 cell growth in a cell viability assay.,=,13330.85,nM,4.88
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MV4-11,SANGER: Inhibition of human MV-4-11 cell growth in a cell viability assay.,=,3459.86,nM,5.46
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1623,SANGER: Inhibition of human NCI-H1623 cell growth in a cell viability assay.,=,46920.8,nM,4.33
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HT-1080,SANGER: Inhibition of human HT-1080 cell growth in a cell viability assay.,=,23936.11,nM,4.62
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1299,SANGER: Inhibition of human NCI-H1299 cell growth in a cell viability assay.,=,26784.01,nM,4.57
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCC1419,SANGER: Inhibition of human HCC1419 cell growth in a cell viability assay.,=,29537.33,nM,4.53
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H358,SANGER: Inhibition of human NCI-H358 cell growth in a cell viability assay.,=,195449.88,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NOS-1,SANGER: Inhibition of human NOS-1 cell growth in a cell viability assay.,=,147380.25,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCC1395,SANGER: Inhibition of human HCC1395 cell growth in a cell viability assay.,=,142503.99,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCC1187,SANGER: Inhibition of human HCC1187 cell growth in a cell viability assay.,=,116795.09,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NTERA-2-cl-D1,SANGER: Inhibition of human NTERA-S-cl-D1 cell growth in a cell viability assay.,=,848.5,nM,6.07
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LCLC-103H cell line,SANGER: Inhibition of human LCLC-103H cell growth in a cell viability assay.,=,28224.07,nM,4.55
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MEG-01,SANGER: Inhibition of human MEG-01 cell growth in a cell viability assay.,=,21676.22,nM,4.66
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,EW-1,SANGER: Inhibition of human EW-1 cell growth in a cell viability assay.,=,8481.88,nM,5.07
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,UACC-62,SANGER: Inhibition of human UACC-62 cell growth in a cell viability assay.,=,12415.69,nM,4.91
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,UACC-257,SANGER: Inhibition of human UACC-257 cell growth in a cell viability assay.,=,108290.45,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SAOS-2,SANGER: Inhibition of human Saos-2 cell growth in a cell viability assay.,=,36343.85,nM,4.44
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SW982,SANGER: Inhibition of human SW982 cell growth in a cell viability assay.,=,23092.83,nM,4.64
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1648,SANGER: Inhibition of human NCI-H1648 cell growth in a cell viability assay.,=,69687.57,nM,4.16
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SK-PN-DW,SANGER: Inhibition of human SK-PN-DW cell growth in a cell viability assay.,=,34987.65,nM,4.46
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1304,SANGER: Inhibition of human NCI-H1304 cell growth in a cell viability assay.,=,9849.87,nM,5.01
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SNU1,SANGER: Inhibition of human NCI-SNU-1 cell growth in a cell viability assay.,=,2690.28,nM,5.57
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KM-H2,SANGER: Inhibition of human KM-H2 cell growth in a cell viability assay.,=,450454.92,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KM12,SANGER: Inhibition of human KM12 cell growth in a cell viability assay.,=,113612.89,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LB373-MEL-D,SANGER: Inhibition of human LB373-MEL-D cell growth in a cell viability assay.,=,10975.74,nM,4.96
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MDA-MB-157,SANGER: Inhibition of human MDA-MB-157 cell growth in a cell viability assay.,=,290429.54,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KOSC-2,SANGER: Inhibition of human KOSC-2 cell growth in a cell viability assay.,=,2905.16,nM,5.54
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MDA-MB-175-VII,SANGER: Inhibition of human MDA-MB-175-VII cell growth in a cell viability assay.,=,69743.69,nM,4.16
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MDA-MB-231,SANGER: Inhibition of human MDA-MB-231 cell growth in a cell viability assay.,=,263510.44,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MSTO-211H,SANGER: Inhibition of human MSTO-211H cell growth in a cell viability assay.,=,57070.54,nM,4.24
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,L-428,SANGER: Inhibition of human L-428 cell growth in a cell viability assay.,=,18914.35,nM,4.72
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KARPAS-45,SANGER: Inhibition of human KARPAS-45 cell growth in a cell viability assay.,=,361305.91,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HT-144,SANGER: Inhibition of human HT-144 cell growth in a cell viability assay.,=,3576.35,nM,5.45
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HT-1376,SANGER: Inhibition of human HT-1376 cell growth in a cell viability assay.,=,98905.51,nM,4.00
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-N87,SANGER: Inhibition of human NCI-N87 cell growth in a cell viability assay.,=,32963.01,nM,4.48
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCC1569,SANGER: Inhibition of human HCC1569 cell growth in a cell viability assay.,=,455244.21,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,EW-11,SANGER: Inhibition of human EW-11 cell growth in a cell viability assay.,=,20977.6,nM,4.68
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,UMUC3,SANGER: Inhibition of human UM-UC-3 cell growth in a cell viability assay.,=,3926.8,nM,5.41
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,UACC-893,SANGER: Inhibition of human UACC-893 cell growth in a cell viability assay.,=,26098.45,nM,4.58
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,T47D,SANGER: Inhibition of human T47D cell growth in a cell viability assay.,=,129266.87,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,T-24,SANGER: Inhibition of human T-24 cell growth in a cell viability assay.,=,5561.56,nM,5.25
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SiHa,SANGER: Inhibition of human SiHa cell growth in a cell viability assay.,=,17034.83,nM,4.77
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SKG-IIIa,SANGER: Inhibition of human SKG-IIIa cell growth in a cell viability assay.,=,7048.6,nM,5.15
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SK-UT-1,SANGER: Inhibition of human SK-UT-1 cell growth in a cell viability assay.,=,12859.82,nM,4.89
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SCC-25,SANGER: Inhibition of human SCC-25 cell growth in a cell viability assay.,=,64551.48,nM,4.19
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SCC-15,SANGER: Inhibition of human SCC-15 cell growth in a cell viability assay.,=,28937.4,nM,4.54
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,PC-14,SANGER: Inhibition of human PC-14 cell growth in a cell viability assay.,=,5722.78,nM,5.24
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,Panc1005,SANGER: Inhibition of human PANC-10-05 cell growth in a cell viability assay.,=,8607.67,nM,5.07
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,EW-13,SANGER: Inhibition of human EW-13 cell growth in a cell viability assay.,=,4166.46,nM,5.38
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SK-OV-3,SANGER: Inhibition of human SK-OV-3 cell growth in a cell viability assay.,=,614498.2,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SBC-5,SANGER: Inhibition of human SBC-5 cell growth in a cell viability assay.,=,70097.35,nM,4.15
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SBC-1,SANGER: Inhibition of human SBC-1 cell growth in a cell viability assay.,=,140524.94,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,OCI-AML2,SANGER: Inhibition of human OCI-AML2 cell growth in a cell viability assay.,=,15326.0,nM,4.82
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,OCUB-M,SANGER: Inhibition of human OCUB-M cell growth in a cell viability assay.,=,22651.72,nM,4.64
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,RO82-W-1,SANGER: Inhibition of human RO82-W-1 cell growth in a cell viability assay.,=,72072.96,nM,4.14
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,RPMI-2650,SANGER: Inhibition of human RPMI-2650 cell growth in a cell viability assay.,=,75549.57,nM,4.12
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SK-HEP1,SANGER: Inhibition of human SK-HEP-1 cell growth in a cell viability assay.,=,28898.8,nM,4.54
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,ETK-1,SANGER: Inhibition of human ETK-1 cell growth in a cell viability assay.,=,49761.17,nM,4.30
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,U-251,SANGER: Inhibition of human U251 cell growth in a cell viability assay.,=,11580.08,nM,4.94
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,UO-31,SANGER: Inhibition of human U031 cell growth in a cell viability assay.,=,12887.12,nM,4.89
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SW 962,SANGER: Inhibition of human SW962 cell growth in a cell viability assay.,=,64622.98,nM,4.19
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SW 954,SANGER: Inhibition of human SW954 cell growth in a cell viability assay.,=,11102.2,nM,4.96
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SK-NEP-1,SANGER: Inhibition of human SK-NEP-1 cell growth in a cell viability assay.,=,7176.88,nM,5.14
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SK-N-FI,SANGER: Inhibition of human SK-N-FI cell growth in a cell viability assay.,=,312949.24,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H520,SANGER: Inhibition of human NCI-H520 cell growth in a cell viability assay.,=,72836.27,nM,4.14
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SAS,SANGER: Inhibition of human SAS cell growth in a cell viability assay.,=,18542.57,nM,4.73
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,P30-OHK,SANGER: Inhibition of human P30-OHK cell growth in a cell viability assay.,=,2707.2,nM,5.57
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H810,SANGER: Inhibition of human NCI-H810 cell growth in a cell viability assay.,=,273245.87,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H2126,SANGER: Inhibition of human NCI-H2126 cell growth in a cell viability assay.,=,220942.39,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H2122,SANGER: Inhibition of human NCI-H2122 cell growth in a cell viability assay.,=,15255.32,nM,4.82
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,G-402,SANGER: Inhibition of human G-402 cell growth in a cell viability assay.,=,7109.22,nM,5.15
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCE-T,SANGER: Inhibition of human HCE-T cell growth in a cell viability assay.,=,7895.31,nM,5.10
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCT-116,SANGER: Inhibition of human HCT-116 cell growth in a cell viability assay.,=,8683.97,nM,5.06
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H2452,SANGER: Inhibition of human NCI-H2452 cell growth in a cell viability assay.,=,213445.81,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HuP-T4,SANGER: Inhibition of human HuP-T4 cell growth in a cell viability assay.,=,37431.55,nM,4.43
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KMOE-2,SANGER: Inhibition of human KMOE-2 cell growth in a cell viability assay.,=,25186.12,nM,4.60
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LB771-HNC,SANGER: Inhibition of human LB771-HNC cell growth in a cell viability assay.,=,89800.9,nM,4.05
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LB831-BLC,SANGER: Inhibition of human LB831-BLC cell growth in a cell viability assay.,=,225161.97,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,S-117,SANGER: Inhibition of human S-117 cell growth in a cell viability assay.,=,4525.21,nM,5.34
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,G-401,SANGER: Inhibition of human G-401 cell growth in a cell viability assay.,=,7251.27,nM,5.14
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1755,SANGER: Inhibition of human NCI-H1755 cell growth in a cell viability assay.,=,207178.76,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1703,SANGER: Inhibition of human NCI-H1703 cell growth in a cell viability assay.,=,148372.05,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,PANC-08-13,SANGER: Inhibition of human PANC-08-13 cell growth in a cell viability assay.,=,22543.12,nM,4.65
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,PANC-03-27,SANGER: Inhibition of human PANC-03-27 cell growth in a cell viability assay.,=,38282.89,nM,4.42
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,PA-1,SANGER: Inhibition of human PA-1 cell growth in a cell viability assay.,=,789.94,nM,6.10
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H82,SANGER: Inhibition of human NCI-H82 cell growth in a cell viability assay.,=,74895.29,nM,4.13
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H2170,SANGER: Inhibition of human NCI-H2170 cell growth in a cell viability assay.,=,23002.43,nM,4.64
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1155,SANGER: Inhibition of human NCI-H1155 cell growth in a cell viability assay.,=,22705.54,nM,4.64
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1092,SANGER: Inhibition of human NCI-H1092 cell growth in a cell viability assay.,=,15409.5,nM,4.81
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,ML-2,SANGER: Inhibition of human ML-2 cell growth in a cell viability assay.,=,163474.33,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MKN-7,SANGER: Inhibition of human MKN7 cell growth in a cell viability assay.,=,20047.17,nM,4.70
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LU-139,SANGER: Inhibition of human LU-139 cell growth in a cell viability assay.,=,95612.35,nM,4.02
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KYSE-520 cell line,SANGER: Inhibition of human KYSE-520 cell growth in a cell viability assay.,=,21790.26,nM,4.66
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KYSE-510,SANGER: Inhibition of human KYSE-510 cell growth in a cell viability assay.,=,3384.36,nM,5.47
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KYSE-450,SANGER: Inhibition of human KYSE-450 cell growth in a cell viability assay.,=,72780.64,nM,4.14
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,K5,SANGER: Inhibition of human K5 cell growth in a cell viability assay.,=,3727.06,nM,5.43
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HT,SANGER: Inhibition of human HT cell growth in a cell viability assay.,=,251513.33,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MEL-HO,SANGER: Inhibition of human MEL-HO cell growth in a cell viability assay.,=,1070.66,nM,5.97
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HSC-4,SANGER: Inhibition of human HSC-4 cell growth in a cell viability assay.,=,1581.34,nM,5.80
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HC-1,SANGER: Inhibition of human HC-1 cell growth in a cell viability assay.,=,9504.15,nM,5.02
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MEL-JUSO,SANGER: Inhibition of human MEL-JUSO cell growth in a cell viability assay.,=,18763.57,nM,4.73
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,Mo,SANGER: Inhibition of human Mo-T cell growth in a cell viability assay.,=,892123.88,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,RERF-LC-MS,SANGER: Inhibition of human RERF-LC-MS cell growth in a cell viability assay.,=,417609.59,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,RH-1,SANGER: Inhibition of human RH-1 cell growth in a cell viability assay.,=,333377.01,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SH-4,SANGER: Inhibition of human SH-4 cell growth in a cell viability assay.,=,68650.2,nM,4.16
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SHP77,SANGER: Inhibition of human SHP-77 cell growth in a cell viability assay.,=,601642.25,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,TE-5,SANGER: Inhibition of human TE-5 cell growth in a cell viability assay.,=,211168.21,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,no-10,SANGER: Inhibition of human no-10 cell growth in a cell viability assay.,=,77824.94,nM,4.11
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,G-361,SANGER: Inhibition of human G-361 cell growth in a cell viability assay.,=,671984.99,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LXF-289 cell line,SANGER: Inhibition of human LXF-289 cell growth in a cell viability assay.,=,52652.3,nM,4.28
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MDA-MB-361,SANGER: Inhibition of human MDA-MB-361 cell growth in a cell viability assay.,=,18467.42,nM,4.73
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LoVo,SANGER: Inhibition of human LoVo cell growth in a cell viability assay.,=,58177.81,nM,4.24
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HuO9,SANGER: Inhibition of human HuO9 cell growth in a cell viability assay.,=,38695.64,nM,4.41
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MC116,SANGER: Inhibition of human MC116 cell growth in a cell viability assay.,=,86865.94,nM,4.06
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,RMG-I,SANGER: Inhibition of human RMG-I cell growth in a cell viability assay.,=,1154544.3,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SJRH30,SANGER: Inhibition of human SJRH30 cell growth in a cell viability assay.,=,98290.36,nM,4.01
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SJSA-1,SANGER: Inhibition of human SJSA-1 cell growth in a cell viability assay.,=,22967.59,nM,4.64
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H292,SANGER: Inhibition of human NCI-H292 cell growth in a cell viability assay.,=,364249.84,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SW1417,SANGER: Inhibition of human SW1417 cell growth in a cell viability assay.,=,194143.0,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SW1463,SANGER: Inhibition of human SW1463 cell growth in a cell viability assay.,=,188762.76,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SW1573,SANGER: Inhibition of human SW1573 cell growth in a cell viability assay.,=,43328.21,nM,4.36
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,TE-8,SANGER: Inhibition of human TE-8 cell growth in a cell viability assay.,=,16529.36,nM,4.78
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,TE-9,SANGER: Inhibition of human TE-9 cell growth in a cell viability assay.,=,15355.4,nM,4.81
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,TGBC11TKB,SANGER: Inhibition of human TGBC11TKB cell growth in a cell viability assay.,=,29400.83,nM,4.53
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,GB-1,SANGER: Inhibition of human GB-1 cell growth in a cell viability assay.,=,1904.91,nM,5.72
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MPP-89,SANGER: Inhibition of human MPP-89 cell growth in a cell viability assay.,=,16195.46,nM,4.79
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MC-IXC,SANGER: Inhibition of human MC-IXC cell growth in a cell viability assay.,=,1679.32,nM,5.78
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KGN,SANGER: Inhibition of human KGN cell growth in a cell viability assay.,=,17579.69,nM,4.75
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KG-1,SANGER: Inhibition of human KG-1 cell growth in a cell viability assay.,=,3633.48,nM,5.44
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HuTu80,SANGER: Inhibition of human HUTU-80 cell growth in a cell viability assay.,=,466979.33,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HTC-C3,SANGER: Inhibition of human HTC-C3 cell growth in a cell viability assay.,=,4486.5,nM,5.35
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,HCC2218,SANGER: Inhibition of human HCC2218 cell growth in a cell viability assay.,=,397649.12,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,EW-24,SANGER: Inhibition of human EW-24 cell growth in a cell viability assay.,=,10244.72,nM,4.99
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,EW-22,SANGER: Inhibition of human EW-22 cell growth in a cell viability assay.,=,2076.06,nM,5.68
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,EW-18,SANGER: Inhibition of human EW-18 cell growth in a cell viability assay.,=,35188.98,nM,4.45
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,WM-115,SANGER: Inhibition of human WM-115 cell growth in a cell viability assay.,=,33394.19,nM,4.48
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,VMRC-RCZ,SANGER: Inhibition of human VMRC-RCZ cell growth in a cell viability assay.,=,297838.68,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,VM-CUB-1,SANGER: Inhibition of human VM-CUB-1 cell growth in a cell viability assay.,=,6303.42,nM,5.20
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,TCC-SUP,SANGER: Inhibition of human TCCSUP cell growth in a cell viability assay.,=,8498.84,nM,5.07
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LB1047-RCC,SANGER: Inhibition of human LB1047-RCC cell growth in a cell viability assay.,=,5892.12,nM,5.23
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,SNU-423,SANGER: Inhibition of human SNU-423 cell growth in a cell viability assay.,=,110720.72,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1563,SANGER: Inhibition of human NCI-H1563 cell growth in a cell viability assay.,=,145519.49,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,OAW-42,SANGER: Inhibition of human OAW-42 cell growth in a cell viability assay.,=,8629.73,nM,5.06
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1581,SANGER: Inhibition of human NCI-H1581 cell growth in a cell viability assay.,=,12157.95,nM,4.92
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,NCI-H1573,SANGER: Inhibition of human NCI-H1573 cell growth in a cell viability assay.,=,112307.32,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MS-1,SANGER: Inhibition of human MS-1 cell growth in a cell viability assay.,=,14111.54,nM,4.85
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,MCF7,SANGER: Inhibition of human MCF7 cell growth in a cell viability assay.,=,15222.89,nM,4.82
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LB2518-MEL,SANGER: Inhibition of human LB2518-MEL cell growth in a cell viability assay.,=,115921.01,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,LB2241-RCC,SANGER: Inhibition of human LB2241-RCC cell growth in a cell viability assay.,=,11343.6,nM,4.95
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KLE,SANGER: Inhibition of human KLE cell growth in a cell viability assay.,=,136836.26,nM,
CHEMBL11359,CISPLATIN,H6Cl2N2Pt+2,KINGS-1,SANGER: Inhibition of human KINGS-1 cell growth in a cell viability assay.,=,42759.14,nM,4.37
