log_name,Pt,N1,N2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,HOMO,LUMO,μ,η,ω,polar_iso(au),polar_aniso(au),dipole(Debye),volume(Bohr_radius³/mol),SASA_surface_area(Å²),SASA_volume(Å³),SASA_sphericity,NMR_isotropic_shielding_Pt,NMR_isotropic_shielding_N1,NMR_isotropic_shielding_N2,distance_Pt_N1(Å),distance_Pt_N2(Å),angle_N1_Pt_N2(°),%Vbur_Pt_2.0Å,%Vbur_N1_2.0Å,%Vbur_N2_2.0Å,%Vbur_Pt_2.5Å,%Vbur_N1_2.5Å,%Vbur_N2_2.5Å,%Vbur_Pt_3.0Å,%Vbur_N1_3.0Å,%Vbur_N2_3.0Å,%Vbur_Pt_3.5Å,%Vbur_N1_3.5Å,%Vbur_N2_3.5Å,%Vbur_Pt_4.0Å,%Vbur_N1_4.0Å,%Vbur_N2_4.0Å,Sterimol_L_Pt_N1(Å)_morfeus,Sterimol_B1_Pt_N1(Å)_morfeus,Sterimol_B5_Pt_N1(Å)_morfeus,Sterimol_L_Pt_N2(Å)_morfeus,Sterimol_B1_Pt_N2(Å)_morfeus,Sterimol_B5_Pt_N2(Å)_morfeus,Buried_Sterimol_L_Pt_N1_5.0(Å),Buried_Sterimol_B1_Pt_N1_5.0(Å),Buried_Sterimol_B5_Pt_N1_5.0(Å),Buried_Sterimol_L_Pt_N2_5.0(Å),Buried_Sterimol_B1_Pt_N2_5.0(Å),Buried_Sterimol_B5_Pt_N2_5.0(Å),Sterimol_B1_Pt_N1(Å)_dbstep,Sterimol_B5_Pt_N1(Å)_dbstep,Sterimol_L_Pt_N1(Å)_dbstep,Sterimol_B1_Pt_N2(Å)_dbstep,Sterimol_B5_Pt_N2(Å)_dbstep,Sterimol_L_Pt_N2(Å)_dbstep,Sterimol_Bmin_Pt_N1_0.0Å(Å),Sterimol_Bmax_Pt_N1_0.0Å(Å),Sterimol_Bmin_Pt_N1_1.0Å(Å),Sterimol_Bmax_Pt_N1_1.0Å(Å),Sterimol_Bmin_Pt_N2_0.0Å(Å),Sterimol_Bmax_Pt_N2_0.0Å(Å),Sterimol_Bmin_Pt_N2_1.0Å(Å),Sterimol_Bmax_Pt_N2_1.0Å(Å),Hirsh_charge_Pt,Hirsh_CM5_charge_Pt,Hirsh_atom_dipole_Pt,Hirsh_charge_N1,Hirsh_CM5_charge_N1,Hirsh_atom_dipole_N1,Hirsh_charge_N2,Hirsh_CM5_charge_N2,Hirsh_atom_dipole_N2,G(T)_spc(Hartree)
CHEMBL308885-conf_1,1,3,2,,,,,,,,,,,,,,,,-0.22759,-0.0905,-0.159045,0.13709,0.09226,296.957,172.357,0.3516,3137.113,542.2091254034325,1004.8612538959599,0.8947905094820288,-126.5142,1035.7627,1035.776,2.36524,2.36524,175.69,82.99328512396694,37.43543388429752,37.425748966942145,82.15262403958849,39.83754395103529,39.83917176715718,79.62883641239571,40.649210369487484,40.658522050059595,74.93360976518822,39.966338986209465,39.96750372717108,67.00817764260442,38.27509155235553,38.27897088945441,4.5152399746543725,1.9233590404022578,9.066836393044904,4.515238208010663,1.9233497754709903,9.067008892245115,4.5152399746543725,1.9233590404022578,6.665639510537824,4.515238208010663,1.9233497754709903,6.665706671476859,1.9,9.052071586106686,4.100000000000001,1.9,9.052071586106686,4.100000000000001,1.3960432655199293,8.962700485902674,1.6873284577902474,9.052071586106688,1.3960432655199293,8.962700485902674,1.6873284577902474,9.052071586106688,0.128687,0.396244,0.43071519335286973,-0.330908,-0.368945,0.3826507929104551,-0.330913,-0.368950,0.3826516958253289,-2223.212133
CHEMBL308885-conf_2,1,3,2,,,,,,,,,,,,,,,,-0.23496,-0.09329,-0.164125,0.14167000000000002,0.09507,305.6,207.0,8.4453,3460.466,558.5087678268774,1009.9320149552501,0.8715966564088006,-125.2146,1062.6886,1074.7973,2.33831,2.33418,95.386,78.99987086776859,37.58393595041322,36.7994576446281,78.05052741242349,36.99374918609194,34.89061075660893,75.02048569725865,35.815516984505365,32.970798569725865,69.48203969437196,33.83805441669773,31.048499813641445,60.64761653528645,31.26629321581528,28.876621562907328,4.488313478964052,2.055249471467602,9.787695716906095,4.484176548313837,1.9017579337051467,8.690422956494363,4.488313478964052,2.055249471467602,7.229629611304309,4.484176548313837,1.9017579337051467,6.854119299857098,2.015254326381661,9.774456506629921,4.050000000000001,1.908550573509541,8.683461291443638,4.049999999999999,1.799251215257063,9.774456506629921,1.7819495240486627,9.58018788959799,1.9085505735095405,7.712976079309467,1.8947724629307152,5.246903848937963,0.109698,0.353963,0.38279513107535734,-0.297916,-0.339661,0.34320918480571,-0.309037,-0.350338,0.3517430118893622,-2223.205419
CHEMBL308885-conf_3,1,3,2,,,,,,,,,,,,,,,,-0.22598,-0.09074,-0.15836,0.13523999999999997,0.09272,312.727,198.427,9.1439,3684.801,607.4888445135033,1071.0014032809338,0.8333085614156956,-116.0757,1049.7811,1035.5964,2.36379,2.35938,178.525,82.49289772727273,36.10537190082644,36.357179752066116,82.14285714285714,37.670920692798546,37.69208230238312,79.62045589988081,38.5866731227652,38.45537842669845,74.21263510995153,38.62397502795378,38.082952851285874,65.36954565203898,37.6571131525045,36.8339178201229,5.687812033931136,1.808356326706738,9.240097175999264,6.622647387465914,1.8083428669769233,9.270591478159325,4.513787563190754,1.808356326706738,6.717577322521347,4.509377507853303,1.8083428669769233,6.74324501506812,1.7970692638379018,9.225237124323689,5.250000000000001,1.7970692638379027,9.25216190952147,6.199999999999998,1.6225250247336924,9.187083323884682,1.6908310546454377,8.903510543600204,1.635252104534223,9.25216190952147,1.7036634163030597,9.25216190952147,0.123934,0.389005,0.4196814848382044,-0.344979,-0.382425,0.39216274354915465,-0.333680,-0.371695,0.3792747309457881,-2223.205826
CHEMBL308885-conf_4,1,2,3,,,,,,,,,,,,,,,,-0.23445,-0.09676,-0.165605,0.13768999999999998,0.09959,320.682,187.046,8.3963,3317.187,609.4787471007228,1062.7921198128392,0.8263380966134442,-126.6725,1069.3449,1093.6057,2.33845,2.33419,95.051,78.53822314049587,38.40715392561984,35.80513946280991,76.79222555020185,38.180427138950385,34.51784086469593,73.7261620977354,37.025104290822405,32.967073897497016,68.48676854267612,34.9259224748416,30.722954714871413,60.206535907144186,32.05457451430699,27.815234932654707,4.488452023132782,2.4971504887122142,9.673174670198556,4.484187472488697,2.5667359040719835,8.435852967390986,4.488452023132782,2.459395344908873,7.097573022817593,4.484187472488697,2.337685908375012,6.431536621582756,2.513106784652758,9.66048653019091,4.049999999999998,2.57970341372293,8.412639300481151,4.05,1.7625575505194226,9.66048653019091,1.708300899355729,9.648056799169458,2.2598553677309856,5.871328640095017,1.8841928862384805,5.119814449762805,0.105033,0.348012,0.36817747187192207,-0.294828,-0.336458,0.3411636454518564,-0.319070,-0.359404,0.36109129050421584,-2223.199382
CHEMBL308885-conf_5,1,3,2,,,,,,,,,,,,,,,,-0.23585,-0.09444,-0.165145,0.14141,0.09643,311.221,215.521,6.6603,3421.295,581.2882348154641,1036.3371923763011,0.8519746010736334,-128.4711,1067.9252,1079.5469,2.34032,2.33332,95.229,78.95467458677686,38.15534607438016,36.80591425619835,77.6745018882667,37.8027737986717,34.88572730824326,74.77651966626937,36.63308253873659,33.00432061978546,69.51639955273947,34.563105665300036,31.094507081625046,60.8532214015269,31.778753646576874,28.92976848116194,4.490322383852101,2.102169340052358,9.757522960142927,4.483324974423586,1.927530171898929,8.752560685201788,4.490322383852101,2.102169340052358,7.20907519246472,4.483324974423586,1.927530171898929,6.681833899203159,2.0797835265977307,9.737171047075224,4.050000000000001,1.907127641097162,8.724247818580121,4.049999999999998,1.7704444353504691,9.737171047075224,1.7222819271037413,9.737171047075224,1.907127641097162,6.444571358903555,1.8997243398636612,5.558102194094672,0.109094,0.353924,0.3796879563654871,-0.297960,-0.339589,0.34428080409892153,-0.310352,-0.351633,0.3529786716262046,-2223.19873
CHEMBL308885-conf_6,1,3,2,,,,,,,,,,,,,,,,-0.23584,-0.09444,-0.16514,0.1414,0.09643,311.223,215.53,6.6585,3056.612,581.7182386803804,1036.9705881877094,0.8516916766834725,-128.4792,1067.9556,1079.5607,2.34028,2.33329,95.223,78.880423553719,38.15211776859504,36.75748966942149,77.62892303685376,37.81905195989061,34.858054434171116,74.77000148986889,36.6247020262217,32.994077771156135,69.50242266120014,34.56135855385762,31.093924711144243,60.833436782322636,31.76711563528024,28.932096083421264,4.490282705367835,2.102127920967175,9.75756320785871,4.483291207853444,1.927119239136981,8.752956820038905,4.490282705367835,2.102127920967175,7.2090640389998075,4.483291207853444,1.927119239136981,6.682115409787312,2.0797835265977307,9.737171047075224,4.050000000000001,1.907127641097162,8.724247818580121,4.049999999999998,1.7704444353504691,9.737171047075224,1.7222819271037413,9.737171047075224,1.907127641097162,6.453293732660866,1.8997243398636612,5.6002232098372655,0.109085,0.353901,0.379666713036579,-0.297958,-0.339590,0.3442784248351906,-0.310332,-0.351617,0.35296224417209277,-2223.198729
CHEMBL308885-conf_7,1,2,3,,,,,,,,,,,,,,,,-0.22811,-0.08784,-0.157975,0.14027,0.08896,316.442,103.566,8.9939,3549.546,673.3383050961033,1120.0442893574943,0.7745942469755066,-111.3478,1046.5821,1049.9049,2.35632,2.36697,177.344,80.40741219008265,35.960098140495866,36.954416322314046,78.90187524417242,38.3920432347962,39.4273342883188,76.25707687723481,39.537395709177595,40.22180423122765,71.34620760342901,38.95534383153187,39.25526462914648,63.15328036745081,36.956892806157285,36.87309912482155,5.543911097904923,1.8590671757216586,9.656769742581316,4.51697435655529,1.8587248604229105,9.688896410687624,4.5063156180214055,1.8590671757216586,7.07620422239497,4.51697435655529,1.8587248604229105,7.073752360331146,1.8499999999999996,9.63807553404724,5.1000000000000005,1.85,9.667600529604025,4.099999999999999,1.550000000000001,9.63807553404724,1.6999999999999993,9.474439297393804,1.6000000000000003,9.667600529604025,1.7000000000000002,9.667600529604025,0.115000,0.378936,0.3896163266163265,-0.327172,-0.365470,0.3723796384457668,-0.336504,-0.374546,0.3846413764482443,-2223.206108
CHEMBL308885,1,3,2,,,,,,,,,,,,,,,,-0.23496,-0.09328,-0.16412,0.14168,0.09506,305.6,206.999,8.4443,3598.778,558.9387758148158,1010.5697086887187,0.871292687833931,-125.1654,1062.6792,1074.7497,2.33826,2.33415,95.388,78.96758780991735,37.57747933884297,36.7994576446281,78.02122672222946,36.957937231410334,34.87270477926813,75.03165971394517,35.80713647199046,32.97731674612634,69.484951546776,33.833395452851285,31.03627003354454,60.64761653528645,31.267457016944945,28.87468189435789,4.4882645832459716,2.055957081398623,9.786521388752261,4.484146289006323,1.9023472579318916,8.69194085057668,4.4882645832459716,2.055957081398623,7.22878217618102,4.484146289006323,1.9023472579318916,6.8547033119680005,2.015254326381661,9.774456506629921,4.050000000000001,1.908550573509541,8.683461291443638,4.049999999999999,1.799251215257063,9.774456506629921,1.7819495240486627,9.568307060290238,1.9085505735095405,7.724797731979785,1.8947724629307152,5.246903848937963,0.109700,0.353995,0.382814017013484,-0.297927,-0.339676,0.34322185618343126,-0.309007,-0.350314,0.35172147976204127,-2223.205424
CHEMBL308922-conf_1,1,2,3,,,,,,,,,,,,,,,,-0.234,-0.0855,-0.15975,0.14850000000000002,0.08593,313.988,208.401,8.0033,2731.702,561.9293287970645,1022.1243390234506,0.8732492968219854,-124.3066,1066.2794,1059.8457,2.33675,2.33871,95.454,79.3646694214876,37.048037190082646,37.6614152892562,78.55515041020966,35.05502018491991,37.03444458913921,75.3910905840286,33.321848927294404,35.88721692491061,69.68703410361535,31.419469809914276,33.8811498322773,60.78067779777791,29.260675935696106,31.395475141207868,4.486750188788779,1.8840885383163788,9.290707018267927,4.488709843539205,2.006790878037715,9.744477591267094,4.486750188788779,1.8840885383163788,6.986547259151056,4.488709843539205,2.006790878037715,7.173602975941957,1.8849314385859532,9.27200086281273,4.05,1.9931276345416675,9.732420048477152,4.049999999999998,1.8849314385859532,8.554677083326993,1.8646817117731134,6.453293732660867,1.7873298558978468,9.73242004847715,1.760272201224599,9.412358896684719,0.109933,0.354677,0.3844449664100182,-0.308034,-0.349466,0.35098597462291853,-0.300735,-0.342355,0.3457725303288276,-2183.474936
CHEMBL308922-conf_2,1,2,3,,,,,,,,,,,,,,,,-0.23413,-0.08723,-0.16068,0.1469,0.08788,321.531,224.369,4.8549,3438.815,586.5088123815904,1048.1202163322912,0.8507794302577099,-127.495,1067.937,1082.9674,2.33916,2.33475,95.278,78.85459710743802,37.919679752066116,36.62190082644628,77.5475322307592,37.51465034509702,34.74085167339497,74.660123659118,36.36304380214541,32.82739868891538,69.39643123369362,34.32782799105479,30.9052366753634,60.71434113338713,31.59720067034945,28.714465272174287,4.489161271035517,2.1172327751497177,9.757323235523168,4.484747035450661,1.930206751379222,8.574087918137208,4.489161271035517,2.1172327751497177,7.232399573946752,4.484747035450661,1.930206751379222,6.627596861190651,2.093491322141931,9.739738189499757,4.049999999999998,1.9205765528371561,8.561833915698202,4.050000000000001,1.7748711305964262,9.72946555572299,1.7248711305964264,9.705797236703436,1.9205765528371561,6.296824596572467,1.913161329846763,5.202163011671204,0.107479,0.352307,0.3792578900524022,-0.298127,-0.339800,0.3444539742810351,-0.313856,-0.354883,0.3564128032506689,-2183.469021
CHEMBL308922-conf_3,1,2,3,,,,,,,,,,,,,,,,-0.23413,-0.08723,-0.16068,0.1469,0.08788,321.532,224.343,4.8525,3172.785,586.4387978397257,1047.6801108868085,0.8506427977516756,-127.5079,1067.9068,1082.9695,2.33909,2.33471,95.275,78.84814049586777,37.92936466942149,36.58638946280991,77.53613751790598,37.53906758692538,34.745735121760646,74.660123659118,36.38446066746127,32.85440256257449,69.38653093551994,34.353452292210214,30.92154304882594,60.72520327726399,31.614657687294397,28.723775681211595,4.489088924803898,2.117620672120352,9.75665418817106,4.484708114204986,1.929989722209918,8.576014622715244,4.489088924803898,2.117620672120352,7.231930981741387,4.484708114204986,1.929989722209918,6.628410191793941,2.0934913221419302,9.739738189499759,4.049999999999998,1.9205765528371561,8.564607404896035,4.050000000000001,1.7748711305964275,9.729465555722987,1.7248711305964268,9.705797236703434,1.9205765528371574,6.305751343020117,1.9131613298467638,5.203844732503076,0.107469,0.352284,0.37921064699451673,-0.298072,-0.339753,0.3444121977369559,-0.313824,-0.354856,0.3563867452571714,-2183.46902
CHEMBL308922-conf_4,1,3,2,,,,,,,,,,,,,,,,-0.23414,-0.08723,-0.160685,0.14690999999999999,0.08788,321.529,224.351,4.8534,3494.28,586.6188096083125,1048.0362714845255,0.8505744815978327,-127.4678,1067.9755,1082.8015,2.33912,2.33493,95.285,78.78034607438018,37.84542871900827,36.59930268595041,77.52637062117464,37.482094022659204,34.72782914441985,74.67781585220501,36.36118146603099,32.84974672228844,69.39118989936638,34.330739843458815,30.899995341036153,60.72753087952331,31.591769598411023,28.71136180249519,4.489118500646691,2.1173634621644575,9.75748408358189,4.484930162360396,1.9300754135565346,8.573761937876446,4.489118500646691,2.1173634621644575,7.232496171184253,4.484930162360396,1.9300754135565346,6.627740522978005,2.093491322141931,9.739738189499757,4.049999999999998,1.918093857408377,8.561833915698202,4.050000000000001,1.7748711305964262,9.72946555572299,1.7248711305964264,9.705797236703436,1.9180938574083766,6.296824596572467,1.9180938574083766,5.202163011671204,0.107500,0.352370,0.3793267650258811,-0.298128,-0.339802,0.344464458599142,-0.313897,-0.354910,0.3564390163997202,-2183.469024
CHEMBL308922-conf_5,1,3,2,,,,,,,,,,,,,,,,-0.23432,-0.08708,-0.1607,0.14723999999999998,0.0877,313.334,189.151,13.5653,3304.797,574.2388058424954,1037.2139437399837,0.8629198997309511,-124.7787,1065.6184,1071.4547,2.33824,2.33708,95.514,79.47443181818183,37.20299586776859,36.92536157024794,78.71630420627686,36.48749837218388,34.99641880453184,75.56428784266984,35.33130959475566,33.253873659118,69.7831252329482,33.39487048080507,31.38569232202758,60.74188442678915,31.00366209422134,29.288607162808017,4.488239006298052,1.9822908771252448,9.736548216948533,4.487082908271869,1.8706036604022658,9.069019398188061,4.488239006298052,1.9822908771252448,7.190226043078001,4.487082908271869,1.8706036604022658,6.978962579904573,1.9662841077184667,9.716480844420989,4.049999999999999,1.8647400050189806,9.047098982546837,4.05,1.7950193824158733,9.53795051360616,1.7766917069053738,9.142483251283538,1.8647400050189806,8.775676612090946,1.8554880380584193,6.50173053886425,0.108635,0.353766,0.3843049247420595,-0.303465,-0.345057,0.3478891477094392,-0.310137,-0.351488,0.3530292469371341,-2183.468163
CHEMBL308922-conf_6,1,2,3,,,,,,,,,,,,,,,,-0.23321,-0.09451,-0.16386,0.1387,0.09679,323.919,206.204,12.9322,3147.026,605.5791069196725,1068.2748967274806,0.8345171317510475,-122.8627,1102.313,1077.5111,2.3347,2.33589,95.418,78.7868026859504,35.701833677685954,37.36118285123967,77.44497981508009,34.306224768850115,36.86515171246256,74.66291716328963,32.766872765196666,35.846245530393325,69.32945862840104,30.57445024226612,33.95802273574357,60.57623673266712,27.95566693563404,31.368319781515737,4.4847042553963306,2.2974414952115794,8.64885936612798,4.485894869423876,2.490073631833521,10.041037933578915,4.4847042553963306,2.2974414952115794,6.400497996689933,4.485894869423876,2.490073631833521,7.295530258451016,2.29923291492274,8.644217720534346,4.05,2.494884451712817,10.02845950283492,4.049999999999998,2.2915063509461113,5.650884886458049,1.8579212264193417,4.498055135277913,1.773965691664485,9.979103166116683,1.747644887964047,9.610020811631992,0.103663,0.348258,0.37219259769372093,-0.324918,-0.365116,0.3669378771590635,-0.299652,-0.341352,0.34503203649226544,-2183.468789
CHEMBL308922-conf_7,1,2,3,,,,,,,,,,,,,,,,-0.23352,-0.09357,-0.163545,0.13995000000000002,0.09556,330.416,203.779,6.1693,3609.116,611.6192640115863,1071.8981227958936,0.8281429497157493,-126.1128,1066.9021,1096.2434,2.33714,2.33644,95.187,78.55759297520662,37.96164772727273,35.779313016528924,76.83780440161479,37.61394712853236,34.50156270347702,73.79227502979738,36.42915673420739,32.98942193087008,68.56655329854641,34.381988445769665,30.734602124487516,60.141363043883054,31.625907764881138,27.817562534914035,4.487142301836995,2.540366702091487,9.648051148704347,4.4864424913349925,2.53665930724139,8.587338302162651,4.487142301836995,2.458577788062162,7.098656735410059,4.4864424913349925,2.3230171054754276,6.571851129053142,2.5351934090901023,9.621980045707849,4.049999999999998,2.5387795023443145,8.570880934886448,4.05,1.7699515513887634,9.621980045707849,1.7545007016700165,9.431065687397156,2.2790322475833165,6.013318551349163,1.8744653972879144,5.203844732503076,0.103106,0.346576,0.36870220684178173,-0.295522,-0.337204,0.34150514131122534,-0.321768,-0.361918,0.36377380234013557,-2183.468098
CHEMBL308922,1,2,3,,,,,,,,,,,,,,,,-0.234,-0.0855,-0.15975,0.14850000000000002,0.08593,313.997,208.43,8.001,3330.781,562.4993385814612,1023.3376293675353,0.8730545988455025,-124.3233,1066.4591,1059.7933,2.33654,2.33876,95.45,79.34852789256198,37.04480888429752,37.616219008264466,78.4965490298216,35.05502018491991,37.04909493423622,75.31752830750894,33.27342818831943,35.8434520262217,69.65383898620946,31.40141632500932,33.846207603428994,60.73722922227049,29.24593445472038,31.37918192539259,4.486539186335974,1.8836058537958384,9.28937567626739,4.488760954219327,2.0075740535400706,9.744767294262667,4.486539186335974,1.8836058537958384,6.98585211177858,4.488760954219327,2.0075740535400706,7.1738665630519405,1.8849314385859532,9.27200086281273,4.05,1.9931276345416675,9.732420048477152,4.049999999999998,1.8849314385859532,8.554677083326993,1.8646817117731134,6.4445713589035565,1.7873298558978468,9.73242004847715,1.760272201224599,9.404918925753693,0.109899,0.354606,0.38433992641800824,-0.307994,-0.349442,0.35096076457917624,-0.300716,-0.342336,0.34575331846997504,-2183.474939
CHEMBL611190-conf_10,1,3,2,1.0,3.0,8.0,1.0,2.0,8.0,,,,,,,,,,-0.36289,-0.18074,-0.27181500000000003,0.18214999999999998,0.20281,141.86,44.1708,7.4034,1719.374,387.59985323532936,612.4185975697445,0.8997726078805129,-82.0904,1053.3654,236.2805,2.32608,2.10471,86.75,80.12332128099173,36.437887396694215,98.30191115702479,79.34626904544862,35.22431306159656,86.16844641229326,77.22642282479141,33.62075387365912,74.01203069129917,72.73283171822587,31.551667909057024,64.1766446142378,64.71975668797715,29.14080441934082,54.54891068214264,4.476081808568697,2.903784452080683,5.208557445381002,5.395162520392162,2.6875053685123516,5.113184232541732,4.476081808568697,2.903784452080683,5.208557445381002,5.395162520392162,2.6875053685123516,5.113184232541732,2.8698892250101533,5.184833652104953,4.049999999999997,2.681878230552356,5.088467352749745,4.95,2.6902769230252157,5.055937104039169,1.908250061376447,4.5853026072441505,2.6184038948152457,5.088467352749745,1.9021067000985137,5.088467352749745,0.160981,0.469413,0.4782478409580121,-0.281848,-0.322784,0.32293528456487997,-0.061351,-0.587517,0.59394536291228,-1021.77085
CHEMBL611190-conf_1,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36317,-0.17918,-0.271175,0.18399,0.19984,141.98,46.0142,7.4397,1989.445,385.27988586674235,610.7203505859825,0.903516419128927,-82.1915,233.3354,230.0792,2.08744,2.09806,175.83,80.30410640495867,97.61751033057851,97.8305785123967,79.35929157442375,84.53737465815861,85.53197030863394,77.27298122765197,72.00722586412395,73.36580005959476,72.95646198285502,62.233856690272084,63.35608460678345,65.12631121593942,53.07592638569921,53.70631866426665,5.365601514172823,2.5825006663896923,5.220689945956815,5.392480920943772,2.6242199564641693,5.280474736272463,5.365601514172823,2.5825006663896923,5.220689945956815,5.392480920943772,2.6242199564641693,5.280474736272463,2.5702200096679717,5.197114584074513,4.95,2.6183152581235967,5.263078946776306,4.95,2.3144789552983625,5.128840024800929,2.474860310081315,5.05099000196991,2.3146264784358257,5.249999999999999,2.0758259563140298,5.263078946776306,0.160842,0.472411,0.4833450403241974,-0.059164,-0.586386,0.5924656581684713,-0.063449,-0.588947,0.5947965920169684,-1021.775745
CHEMBL611190-conf_2,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36323,-0.18102,-0.272125,0.18221,0.20321,142.119,45.5635,7.268,1978.902,386.2698322285826,610.9202440398137,0.9013974903267868,-83.3826,233.3074,236.9681,2.08693,2.10769,173.707,80.10072314049587,97.73050103305785,98.21797520661157,78.94582627946347,84.66434431566611,85.88357859096236,76.60160905840286,71.86661948748511,73.69450238379022,71.96817927692881,61.84017424524786,63.82605758479314,64.04630376761219,52.566181490906835,54.0694246167215,5.397060413399856,2.477257503237391,5.084320644956648,5.4431463383337535,2.490350699858294,5.118809146642832,5.397060413399856,2.477257503237391,5.084320644956648,5.4431463383337535,2.490350699858294,5.118809146642832,2.46708062208627,5.056678751908215,4.95,2.4902131769772913,5.098284025042151,5.000000000000001,2.259423299910258,5.056678751908213,2.3185518028036305,5.056678751908213,2.2328268407453207,5.076662289339325,1.8248559285193473,5.098284025042151,0.159259,0.465744,0.4762853346188606,-0.058434,-0.586044,0.5921517175167189,-0.061474,-0.586763,0.5930885747373659,-1021.774292
CHEMBL611190-conf_3,1,3,8,1.0,3.0,2.0,1.0,8.0,2.0,,,,,,,,,,-0.36408,-0.1822,-0.27314,0.18188000000000001,0.2051,142.255,49.3961,7.3654,1503.806,386.9398130156539,611.6695812694975,0.900572392310888,-87.9566,1049.8243,232.8013,2.32556,2.09104,87.658,79.69072830578511,37.606534090909086,97.47546487603306,78.75374397708035,36.07891652558927,84.40877718452924,76.5792610250298,34.16734952324195,71.74091179976162,72.31294260156541,32.08046030562803,61.48085165859113,64.51066041834771,29.777015703556575,51.848892061324555,4.475562993526379,2.7698028409455855,5.104008734400603,5.345554721043628,2.7002284025350383,5.049480658732685,4.475562993526379,2.7698028409455855,5.104008734400603,5.345554721043628,2.7002284025350383,5.049480658732685,2.739729311728009,5.091659847240386,4.049999999999997,2.688543262892056,5.034381789256752,4.900000000000001,2.46823535017299,5.091659847240386,2.3673486433084294,4.942924235713107,2.4125251231559535,5.034381789256751,1.8846778412937057,5.034381789256751,0.161363,0.467288,0.47540628919167655,-0.269380,-0.310983,0.31126395462211814,-0.060513,-0.587073,0.5931964822872772,-1021.775237
CHEMBL611190-conf_4,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36335,-0.18139,-0.27237,0.18196,0.20385,141.48,45.5457,7.4313,1616.622,382.33979998632844,607.2378296358431,0.906999739032124,-87.7809,233.245,227.7486,2.0922,2.09691,175.143,80.078125,97.58522727272727,97.84349173553719,78.97838260190129,84.47551764552676,86.13914572209923,76.56994934445768,71.7995753873659,74.38542908224076,72.13473723443906,61.54374767051808,64.55169120387626,64.26509837998883,51.91173732232636,54.89960275588107,5.357919266278674,2.029228192962342,5.076979192886027,5.322114994331923,2.0418749790165465,5.181013874623,5.357919266278674,2.029228192962342,5.076979192886027,5.322114994331923,2.0418749790165465,5.181013874623,2.0156710783568226,5.060138338029899,4.9,2.020139054293978,5.166236541235796,4.900000000000001,1.879729855163214,5.042072986381693,1.9341010824842912,5.042072986381693,1.902094260345458,5.081830378908764,1.8204807671854735,5.166236541235795,0.159678,0.466546,0.47940839845688976,-0.060615,-0.586900,0.5930659736336253,-0.061621,-0.589540,0.5953481347791391,-1021.774768
CHEMBL611190-conf_5,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36382,-0.18075,-0.272285,0.18306999999999998,0.20249,141.837,46.7415,7.221,1678.125,386.76985432479836,612.5057886347059,0.9017890811659883,-86.4152,232.7405,229.1914,2.09412,2.09587,173.178,79.2290805785124,97.75632747933885,97.98876549586777,78.2442375309285,84.91665581455918,85.35128271910405,76.18817044100119,72.57430721096544,72.87879916567343,71.80278606038017,62.5337774878867,62.58677320163996,63.974536031282966,53.011529389857856,52.89204580721246,5.405791072381098,2.5267769749839144,5.385529366021803,5.43486288963686,2.5363880395371705,5.4800754525348125,5.405791072381098,2.5267769749839144,5.385529366021803,5.43486288963686,2.5363880395371705,5.4800754525348125,2.512735233444448,5.367727638395972,4.949999999999999,2.5321377717105804,5.453668490108287,4.999999999999999,2.278227749459976,5.105389309347525,2.397113174000401,5.042320894191483,2.2667687200237694,5.358404613315422,1.9343580467390495,5.453668490108287,0.155921,0.464034,0.4725100170917015,-0.059994,-0.586417,0.592540938534208,-0.063239,-0.589790,0.5960873056600015,-1021.773604
CHEMBL611190-conf_6,1,8,2,1.0,8.0,3.0,1.0,2.0,3.0,,,,,,,,,,-0.36569,-0.18354,-0.274615,0.18215,0.20701,142.049,50.0099,7.1582,1685.674,385.25980956741296,610.4712845694312,0.9033178227714552,-90.8054,233.8495,232.3058,2.0936,2.10338,171.952,78.43168904958677,97.71113119834712,97.87577479338843,77.19266831618701,84.71155098320094,86.57702825888788,75.08752979737783,71.98487783075089,75.10429082240762,70.95718412225122,61.56238352590384,65.22141725680208,63.36858357643845,51.716218732542984,55.3604680032276,5.39711672993102,2.0551085317878286,5.063293114021414,5.314701857855275,2.123457954768023,5.245166148742809,5.39711672993102,2.0551085317878286,5.063293114021414,5.314701857855275,2.123457954768023,5.245166148742809,2.043942195866005,5.0477717856495845,4.95,2.1146703653729295,5.2117655357853545,4.8999999999999995,1.9032962747235376,5.047771785649584,1.9662020322561018,5.047771785649584,1.92524039596324,5.079862202855506,1.8436021156964884,5.2117655357853545,0.156260,0.459932,0.4668200414303139,-0.060126,-0.586720,0.5928887808923357,-0.064176,-0.589622,0.5956651211964655,-1021.773952
